Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
32,486.6213592,182.7184466,505.2572816,179.961165,610.7621359,149.5339806,341.2427184,134.2912621,391.0242718
33,460.7093596,178.3054187,508.6059113,180.3743842,594.3152709,148.679803,347.5123153,134.7044335,388.8522167
34,469.950495,170.6039604,507.6584158,177.8217822,580.8019802,148.519802,348.6683168,135.0247525,380.3267327
35,486.6305419,161.2068966,508.3743842,173.7821782,557.5320197,147.2512315,342.2610837,132.4187192,378.6108374
36,477.1930693,159.490099,510.4455446,169.1237624,534.6732673,147.6188119,337.9405941,131.1386139,381.2623762
37,449.1485149,158.7673267,509.3712871,167.2437811,509.5940594,148.0544554,334.5643564,130.3712871,383.8316832
38,452.39,163.87,513.975,167.085,492.855,147.565,335.705,132.645,388.575
39,478.1909548,167.8241206,512.1055276,167.8592965,483.3165829,149.1155779,337.6180905,133.0653266,393.2361809
40,512.1919192,171.7020202,504.8535354,166.9040404,475.7828283,148.7979798,332.6363636,127.9494949,381.469697
41,520.4391534,180.3756614,518.4973545,170.4074074,473.5608466,149.6455026,328.1640212,126.4814815,385.4920635
42,481.4725275,178.6703297,537.1043956,172.2087912,473.3901099,149.2692308,323.9505495,126.6153846,397.3626374
43,465.091954,171.6091954,559.8275862,173.316092,474.7931034,151.8965517,323.4942529,128.3103448,402.6149425
44,480.1705882,165.9352941,575.3647059,176.1,470.3529412,152.7176471,331.7,130.2176471,400.5705882
45,505.3313609,171.4911243,580.5207101,178.5976331,457.8994083,151.7218935,339.3609467,130.8639053,409.8343195
46,516.1520468,178.3859649,578.245614,177.3625731,446.9005848,150.3567251,336.6783626,130.6140351,412.6374269
47,536.497076,181.3450292,585.6432749,177.128655,448.3157895,150.4502924,336.9824561,132.1637427,408.2573099
48,537.2732558,179.5581395,588.4418605,175.744186,449.3372093,146.3546512,340.6046512,132.5174419,397.5639535
49,517.3294798,177.9421965,588.6184971,176.1618497,453.5202312,146.9884393,351.3063584,133.0462428,401.5144509
50,518.3218391,180.1206897,581.0287356,175.5057471,454.8448276,148,355.3333333,132.637931,410.6954023
51,516.3908046,186.9827586,583.7988506,175.9022989,449.545977,150.4425287,357.6551724,132.0172414,417.9367816
52,514.5142857,193.5257143,585.6628571,174.5028571,444.1142857,152.7257143,360.3314286,129.5771429,409.0971429
53,535.5371429,213.4285714,589.92,175.4971429,446.9771429,154.1885714,361.7828571,128.7485714,411.1485714
54,555.7853107,227.1751412,588.7062147,176.7344633,441.4067797,154.299435,352.5084746,127.5254237,408.7853107
55,582.4180791,237.740113,596.559322,179.4915254,443.6666667,153.3333333,346.3333333,126.9378531,409.0451977
56,547.005618,232.3146067,600.7640449,179.2977528,443.247191,150.3202247,346.5280899,127.1011236,410.3370787
57,501.6815642,221.6703911,603.8938547,177.698324,437.0335196,149.9217877,352.4916201,128.3687151,402.2067039
58,483.9722222,222.4277778,611.8888889,177.4333333,430.2277778,150.8055556,360.8388889,130.1388889,390.9444444
59,477.6777778,225.2722222,625.2555556,178.7833333,428.6944444,152.1833333,365.3611111,132.1277778,387.8166667
60,490.2265193,229.6850829,632.7292818,178.5303867,429.4917127,151.4198895,362.038674,133.1878453,393.4861878
61,517.4120879,248.1868132,635.9945055,176.3956044,428.7472527,149.8846154,358.5274725,133.1318681,396.7362637
62,521.0769231,254.9395604,640.0494505,175.6098901,435.9505495,152.3351648,363.4450549,133.0824176,401.4010989
63,526.1813187,254.4340659,644.7967033,176.456044,444.0714286,153.2967033,368.1593407,131.0934066,404.9010989
64,513.9230769,269.8021978,658.2032967,178.4340659,445.0714286,152.043956,370.989011,130.1483516,402.1758242
65,473.2786885,270.0983607,665.5136612,177.0655738,438.442623,152.2622951,373.2185792,129.8032787,390.8142077
66,501.4891304,257.048913,669.0217391,176.0380435,443.5923913,152.7119565,378.0434783,129.1467391,389.2119565
67,546.9619565,291.5380435,670.5108696,177.5597826,458.0923913,150.8532609,379.8913043,127.3967391,391.4456522
68,561.0108108,300.6486486,666.1135135,178.8216216,454.4108108,151.0054054,378.2054054,125.4324324,398.0486486
69,557.5860215,271.9946237,665.5967742,180.1451613,452.0752688,152.1290323,378.3924731,126.311828,401.7688172
70,556.4278075,257.6737968,667.6149733,180.0695187,463.6631016,152.2727273,380.7165775,128.5935829,400.828877
71,575.6755319,276.106383,669.6117021,178.7819149,468.5904255,151.2446809,382.7393617,128.9308511,401.4308511
72,603.3670213,303.5053191,672.7978723,179.3404255,462.2712766,151.9734043,390.0425532,129.4202128,401.7287234
73,592.3,288.5368421,670.7210526,180.8783069,456.1736842,151.9421053,393.4789474,129.4232804,392.1210526
74,588.4166667,282.7760417,677.8854167,181.4375,461.7760417,153.5052083,398.390625,129.1875,387.828125
75,595.3350785,280.6753927,689.0942408,182.7958115,471.0837696,153.5287958,405.6544503,129.7277487,389.2827225
76,611.9267016,275.5811518,692.9790576,183.0418848,488.6387435,153.7329843,412.0680628,129.1623037,390.3717277
77,623.3769634,281.7225131,691.0157068,182.8324607,500.0732984,155.8376963,416.8743455,128.7801047,397.1204188
78,622.0207254,274.5025907,691.3937824,181.1917098,490.7409326,157.0051813,416.3005181,127.9637306,395.6217617
79,609.8031088,323.373057,709.9533679,182.1243523,477.8290155,158.388601,416.6165803,128.3056995,395.8704663
80,614.2901554,387.6476684,716.6994819,183.1865285,472.5854922,158.3212435,413.8082902,128.0932642,397.2279793
81,656.0569948,360.4248705,716.0414508,183.2227979,484.1554404,158.4559585,412.6217617,128.6735751,397.2487047
82,719.9170984,332.4715026,716.5803109,182.626943,493.0621762,160.238342,414.4352332,130.2694301,397.4248705
83,714.9020619,341.0773196,706.0103093,180.5515464,487.3814433,158.9329897,414.3865979,132.7938144,393.0463918
84,701.4278351,359.3969072,705.7989691,177.8505155,483.1804124,158.0103093,411.4793814,133.056701,390.2783505
85,751.4175258,347.6340206,719.7938144,178.4793814,489.7525773,157.4484536,413.4020619,132.1649485,386.871134
86,741.3814433,345.8402062,726.3041237,183.3814433,498.6134021,154.2835052,417.9948454,131.3762887,383.6907216
87,668.6958763,330.4072165,721.5876289,187.8195876,505.6649485,152.6082474,414.8969072,130.4329897,384.3762887
88,612.7076923,325.8461538,725.4512821,189.8717949,505.0564103,152.9076923,411.5846154,130.8717949,392.7538462
89,614.9897436,302.6102564,741.7692308,188.2769231,506.9538462,154.5589744,411.6307692,131.6051282,407.8153846
90,600.0410256,261.8205128,752.0769231,182.9846154,517.5076923,157.2307692,408.7538462,131.5025641,413.8820513
91,589.0927835,253.9690722,752.8453608,180.4123711,521.757732,157.3453608,406.0515464,129.5515464,412.5618557
92,606.4,271.1538462,751.7384615,180.4769231,520.6666667,155.2974359,401.8461538,126.6769231,410.3025641
93,624.2102564,301.5282051,755.0615385,181.8871795,523.7384615,155.8153846,401.8615385,128.1692308,410.6461538
94,641.0618557,335.8041237,753.4587629,182.0876289,526.0515464,157.3453608,399,130.2061856,405.685567
95,645.8814433,359.2474227,750.2783505,182.4278351,534.6030928,156.314433,398.9639175,130.8659794,402.3247423
96,642.9226804,335.8556701,749.2474227,183.0412371,538.4587629,155.7113402,406.2525773,131.5979381,401.9175258
97,649.8393782,276.507772,755.0362694,182.6839378,543.7720207,155.4404145,410.9792746,131.4145078,398.8601036
98,681.3626943,251.1398964,758.492228,182.388601,552.9222798,153.9896373,412.3005181,132.492228,392.9481865
99,726.3937824,257.5284974,759.1554404,183.3834197,554.0777202,157.1295337,411.134715,132.865285,390.7979275
100,761.8010471,287.7801047,768.6544503,185.0575916,576.7329843,157.4921466,408.2984293,132.2460733,394.591623
101,699.1570681,311.8324607,781.408377,184.2565445,599.4921466,154.8534031,408.2984293,132.513089,398.9424084
102,618.3842105,315.5842105,791.0736842,182.1578947,614.5263158,156.0526316,410.4105263,131.2,400.9473684
103,604.6137566,318.4126984,792.2804233,180.984127,630.8571429,158.2486772,414.7989418,130.1269841,394.0687831
104,678.1851852,322.8730159,782.2804233,180.8042328,656.994709,156.8518519,414.8465608,131.5661376,392.8253968
105,723.037234,355.5,775.8244681,180.7234043,691.8829787,155.2925532,420.356383,134.4893617,397.143617
106,665.6276596,367.8776596,774.7819149,180.3989362,699.5957447,157.712766,423.7180851,133.9893617,402.6010638
107,663.9946809,344.9946809,767.9840426,181.8617021,676.8297872,157.9840426,425.8617021,131.9468085,406.3138298
108,714.0160428,334.7165775,756.5668449,183.1604278,655.8449198,158.6149733,431.9358289,130.3368984,396.4652406
109,774.6096257,294.144385,760.0481283,182.7112299,649.3957219,157.855615,431.2245989,127.7272727,388.1016043
110,740.0320856,299.1122995,771.4491979,182.0427807,635.513369,155.0374332,422.1283422,127.4652406,385.6684492
111,698.0752688,310.5913978,768.9247312,181.4892473,633.9623656,156.5053763,421.5053763,129.0483871,392.3924731
112,683.8181818,331.0641711,752.6149733,178.8663102,655.7005348,156.657754,423.0374332,130.1925134,391.342246
113,701.2473118,325.8387097,746.3978495,178.3548387,652.327957,157.6612903,424.0860215,131.1935484,383.4354839
114,659.6162162,305.0864865,739.6108108,178.9027027,672.8810811,160.6918919,424.7027027,133.5891892,389.6432432
115,652.25,293.2282609,734.0652174,178.7554348,699.8043478,162.0326087,425.25,135.0706522,405.0380435
116,664.3152174,285.6902174,734.3423913,178.1304348,714.0706522,162.1793478,420.6793478,132.4347826,405.7228261
117,653.3736264,295.9340659,736.4120879,178.4835165,705.1263736,160.0384615,427.3021978,128,398.6043956
118,671.3756906,316.4033149,738.1325967,178.2154696,681.3370166,155.3149171,433.3535912,126.9558011,387.7403315
119,712.320442,346.4640884,740.0883978,176.9944751,677.6574586,152.0773481,439.9005525,128.2707182,381.7569061
120,697.0828729,379.160221,743.1381215,177.160221,684.5524862,150.1878453,444.2154696,131.0441989,388.0165746
121,700.6111111,395.9611111,743.7555556,178.5444444,688.0055556,151.1166667,443.5388889,132.1666667,385.6277778
122,722.5251397,328.6368715,740.3072626,178.2346369,688.9497207,152.5307263,438.7765363,131.8603352,380.7877095
123,711.1005587,309.301676,730.2513966,176.2402235,693.4972067,153.424581,431.8044693,132.2513966,384.3296089
124,642.9775281,337.6797753,725.9775281,174.6741573,707.3707865,154.1573034,427.511236,133.2640449,380.1741573
125,597.1629213,355.6573034,725.7808989,173.3483146,710.3707865,151.4662921,425.7191011,131.3595506,378.2247191
126,589.1931818,350.8465909,729.6136364,174.5056818,712.3011364,153.4715909,431.1647727,129.7159091,381.5965909
127,587.9318182,336.4090909,725.0170455,174.5511364,724.5227273,154.8465909,433.0227273,128.2272727,382.3693182
128,599.6228571,335.4971429,723.9828571,177.637931,712.4114286,153.8114286,432.6971429,126.64,383.5542857
129,565.8901734,363.9595376,732.3757225,181.3757225,703.9017341,156.1271676,443.6531792,127.0578035,385.1676301
130,598.7919075,367.0982659,730.3121387,180.6473988,689.8381503,156.017341,444.8786127,127.7687861,386.4219653
131,624.0116279,399.8662791,726.5930233,178.5581395,669.8430233,153.0988372,447.3662791,128.6744186,381.8023256
132,613.2690058,372.9473684,717.4678363,177.5555556,673.5672515,152.8421053,447.0643275,128.5730994,377
133,615.5176471,340.9470588,709.2,177.4882353,692.8294118,154.8941176,445.6705882,129.1647059,386.9058824
134,609.3609467,345.9763314,703.1065089,177.3136095,677.3964497,153.112426,449.8343195,128.9289941,400.0473373
135,603.3727811,356.7692308,692.852071,175.4733728,668.4556213,150.5798817,451.2248521,128.0946746,380.8639053
136,626.2559524,384.5357143,689.3452381,174.9285714,659.3571429,151.6607143,451.125,129.8452381,373.6369048
137,654.5928144,397.4610778,689.3712575,174.257485,635.4131737,152.5688623,453.2934132,131.6766467,366.011976
138,636.011976,372.4131737,685.0479042,172.4311377,601.4730539,151.7005988,449.2095808,130.4790419,358.1257485
139,610.4242424,371.4666667,692.5878788,174.0606061,599.5939394,153.9272727,452.0666667,129.430303,367.8909091
140,644.2545455,429.7454545,698.1090909,174.9939394,602.7272727,151.5454545,452.7454545,126.8060606,369.0787879
141,641.3818182,424.7151515,702,175.1151515,599.6848485,146.830303,446.4909091,124.6666667,366.8666667
142,650.4907975,395.3742331,712.5582822,176.7668712,611.9447853,147.601227,451.1656442,125.0184049,378.3190184
143,595.4785276,400.3558282,718.9386503,177.4417178,618.4785276,149.1840491,460.6319018,125.0858896,379.1533742
144,563.462963,391.7037037,726.9444444,180.4197531,620.2407407,149.1358025,457.8518519,126.308642,379.5740741
145,565.5590062,433.621118,726.7391304,180.6149068,634.1925466,147.6024845,456.1863354,126.7515528,379.1552795
146,624.39375,448.20625,722.3625,177.96875,623.8,147.8,460.0375,126.48125,378.75
147,686.6375,410.28125,714.10625,176.14375,627.4625,147.0125,463.34375,126.4875,379.1
148,688.575,415.08125,710.225,176.0875,627.96875,145.25,466.46875,127.45,379.575
149,613.9308176,446.3836478,717.8742138,176.6100629,608.7610063,146.5345912,477.9119497,129.2893082,378.245283
150,571.4223602,438.0559006,719.3416149,174.4161491,577.689441,149.3540373,488.1925466,128.0745342,373.4223602
151,605.7515528,460.6397516,717.0993789,176.826087,578.7267081,153.6956522,492.2049689,128.1552795,373.0434783
152,637.6037736,432.7798742,707.2264151,181.0628931,580.4716981,153.2767296,493.1069182,129.0125786,382.5786164
153,696.3018868,427.9685535,689.3522013,180.3647799,577.572327,150.836478,489.4842767,127.0754717,384.490566
154,732.69375,435.04375,681.425,178.11875,588.11875,149.3375,490,125.46875,382.14375
155,689.175,447.28125,682.04375,176.475,590.85625,149.01875,497.1375,126.5375,382.7
156,581.14375,417.48125,678.5125,176.31875,559.24375,148.6875,501.2625,128.0875,373.65625
157,539.7861635,450.7735849,681.1006289,178.6037736,535.836478,148.6100629,500.1949686,128.6918239,372.6477987
158,579.918239,495.7295597,679.1572327,179.5660377,516.1886792,145.3459119,494.3396226,127.4654088,372.8805031
159,645.3459119,491.9811321,670.2264151,179.1949686,499.5974843,143.2641509,487.1132075,126.1823899,373.8113208
160,676.8734177,452.7911392,676.0126582,179.6392405,500.3544304,146.2341772,490.5949367,126.7531646,380.5886076
161,650.2830189,413.8679245,688.6037736,178.9874214,501.8553459,148.3081761,495.8238994,125.7735849,378.4528302
162,620.6708861,343.9050633,714.2531646,181.9177215,512.5949367,151.1962025,498.3481013,125.1139241,379.9367089
163,630.1329114,303.8481013,725.5506329,180.5253165,524.7468354,151.2468354,492.5379747,123.5506329,375.3227848
164,626.3821656,292.6242038,720.6942675,180.7515924,529.3694268,151.9617834,498.5477707,124.8535032,375.388535
165,586.8726115,324.3503185,713.7579618,182.8598726,515.8980892,152.0828025,501.5987261,125.6369427,376.9299363
166,633.1923077,388.4230769,716.3653846,185.3653846,512.0448718,152.0961538,501.1794872,127.9679487,382.5512821
167,659.7371795,443.9807692,709.5192308,183.9423077,502.4935897,148.8012821,494.2307692,129.0128205,386.1153846
168,660.3012821,405.3782051,716.9166667,182.9487179,503.7115385,148.8717949,495.9102564,128.4294872,398.0128205
169,643.8012821,405.3910256,725.8910256,184.8589744,517.9487179,150.9871795,499.0064103,128.2115385,404.9038462
170,572.4967742,467.2258065,729.116129,189.0387097,524.2967742,155.4129032,503.7677419,130.4,415.2
171,554.0322581,541.9096774,714.8387097,187.6516129,519.6967742,156.4322581,505.4,129.7612903,413.5870968
172,571.6623377,505.9220779,715.525974,186.4675325,515.2532468,155.1168831,513.0064935,130.0909091,404.2922078
173,562.7857143,473.487013,724.9220779,186.2337662,506.4090909,152.8116883,514.9935065,131.6103896,404.3116883
174,572.248366,430.4313725,726.5816993,187.7908497,500.0065359,150.3202614,514.2026144,132.0784314,418.8496732
175,573.6535948,382.0588235,707.6993464,188.503268,498.3660131,149.3267974,504.9738562,131.4640523,417.4052288
176,602.0397351,385.3576159,698.1192053,191.4437086,518.7086093,153.3642384,500.4503311,132.5231788,418.9271523
177,605.6666667,378.0933333,687.56,190.3866667,529.3533333,157.66,497.78,130.6333333,428.2333333
178,595.3959732,350.1409396,684.0134228,188.0872483,517.3489933,156.6778523,499.2684564,129.3758389,440.1744966
179,609.8040541,333.5405405,687.4932432,190.1148649,515.1283784,156.4594595,503.9527027,130.8986486,445.1283784
180,600.8231293,327.755102,689.9795918,195.8571429,522.0272109,157.5170068,510.5034014,131.829932,438.7687075
181,591.9795918,358.3333333,686.4013605,199.2040816,522.1156463,157.6938776,511.8163265,131.6598639,429.5986395
182,618.9586207,419.3517241,691.6482759,201.2206897,518.1241379,158.9586207,515.0137931,132.0137931,429.5103448
183,651.0211268,379.9295775,705.5,202.4295775,508.8661972,158.3028169,513.6267606,130.9366197,428.7464789
184,641.1631206,344.7375887,721.5106383,201.2411348,514.2269504,159.6312057,509.5390071,131.2695035,417.3262411
185,639.6690647,357.0143885,736.5395683,199.3669065,518.5395683,159.4316547,519.1942446,135.4316547,407.2446043
186,609.3138686,383.7226277,733.2262774,196.729927,512.459854,159.1678832,524.9927007,137.9270073,411.5693431
187,582.7573529,402.3308824,721.5367647,193.8014706,508.8970588,160.4191176,519.1617647,136.9632353,427.9191176
188,585.3088235,434.2352941,708.0882353,190.4,504.1764706,162.1037037,517.1323529,134.6617647,440.1397059
189,623.4776119,478.7537313,704.8731343,186.3507463,503.2313433,161.0970149,522.0671642,133.0149254,446.4402985
190,654.0606061,544.2727273,701.75,188.0534351,519.8939394,163.9770992,523.8030303,134.9312977,443.7348485
191,659.5390625,502.484375,704.875,191.1484375,541.765625,162.2890625,524.5390625,138.1015625,438.1953125
192,606.6746032,411.1984127,700.0555556,194.4444444,545.984127,164.6746032,524.9761905,139.3968254,425.8333333
193,586.0322581,348.9112903,701.2983871,198.9596774,555.0564516,169.4274194,522.516129,140.016129,423.2419355
194,574.5163934,340.4508197,707.4344262,201.5081967,549.5245902,169.2868852,522.2295082,139.852459,428.1229508
195,574.7647059,359.092437,724.8991597,205.6470588,541.210084,173.3361345,533.5042017,142.0588235,441.4033613
196,580.1452991,370.008547,732.3846154,207.8803419,539.2478632,176.8290598,539.9059829,141.4786325,450.3760684
197,608.2035398,351.4247788,744.6283186,212.5309735,547.6460177,171.5486726,532.9026549,139.8318584,443.3274336
198,676.0900901,375.2252252,752.7297297,217.4684685,549.7297297,166.9099099,517.5675676,138.1981982,431.4054054
199,718.364486,424.4766355,767.588785,223.5794393,568.4672897,167.1121495,524.6261682,142.0093458,418.8691589
200,735.3142857,493.6761905,794.3809524,228.152381,592.4190476,167.8285714,538.7809524,142.0761905,420.1904762
201,738.5242718,562.0970874,821.3495146,229.7378641,611.0194175,166.1165049,548.2330097,141.4951456,412.9902913
202,751.2323232,591.5454545,840.9191919,232.1616162,616.7474747,161.2121212,566.2525253,142.5353535,411.5858586
203,709.9793814,583.2474227,839.1546392,234.5257732,604.257732,162.0618557,577.4536082,142.814433,417.5876289
204,703.4468085,617.0851064,838.2021277,238.712766,627.2978723,168.1595745,567.3829787,139.8829787,427
205,679.2978723,612.8510638,826.5106383,237.3297872,641.8723404,166.0319149,561.3510638,137.1595745,415.393617
206,672.4,679.5789474,812.3473684,233.3684211,630.1684211,160.5052632,571.5157895,134.6315789,397.5473684
207,661.5208333,735.3125,801.9791667,228,615.9166667,158.5625,579.0729167,130.34375,392.0520833
208,644.1326531,658.8367347,803.1020408,224.3265306,590.4795918,157.3979592,592.1632653,129.3265306,394.755102
209,661.4387755,539.2244898,803.5,224.5306122,572.9795918,155.6530612,593.9489796,131.8469388,395.4795918
210,680.9393939,445.7474747,790.1313131,222.040404,562.2929293,153.5151515,589.1919192,132.6969697,387.6868687
211,701.8282828,486.6868687,779.3434343,218.1212121,528.4949495,151.3636364,589.7676768,133.6060606,385.3737374
212,701.9292929,572.9191919,782.5353535,214.4040404,521.2727273,150.9090909,588.7878788,133.6767677,389.8888889
213,684.1313131,583.9393939,771.6161616,210.979798,529.959596,152.1717172,600.7575758,135.2121212,379.959596
214,696.6435644,525.9009901,743.6237624,208.970297,531.0693069,150.0693069,590.0594059,132.8712871,370.5049505
215,689.55,465.49,733.2,211.3,549.65,151.29,587.59,133.67,384.78
216,686.6336634,484.2376238,715.8316832,209.6138614,574.1287129,151.4950495,586.5742574,132.9108911,394.3762376
217,686.2277228,552.1584158,698.7623762,207.2178218,582.9405941,153.3663366,595.5445545,130.4752475,399.1386139
218,672.0693069,528.7425743,706.950495,205.1584158,574.1287129,154.019802,601.8316832,129.8811881,396.0594059
219,656.65,537,706.49,203.41,545.92,152.17,612.38,130.82,402.56
220,625.1960784,524.872549,681.5882353,200.872549,541.0980392,148.5196078,604.3627451,130.6764706,390.7156863
221,650.1881188,613.6534653,676.6732673,198.1782178,550.4158416,149.8712871,617.2871287,134.6633663,389.6633663
222,662.6176471,654.0098039,680.6764706,191.6960784,533.1764706,149.7941176,627.0588235,135.3431373,383.0784314
223,686.3137255,643.372549,686.0294118,183.2058824,508.0098039,147.9803922,626.7745098,131.4803922,376.7352941
224,678.7281553,572.0970874,682.4271845,176.2038835,508,146.9223301,621.1359223,131.0679612,379.6019417
225,670.631068,619.038835,655.0873786,178.815534,506.8932039,148.5048544,622.1262136,134.3980583,374.8058252
226,705.4615385,558.2019231,642.0096154,177.5096154,498.25,153.6153846,608.5192308,135.1538462,380.7211538
227,742.745283,494.1132075,649.0283019,172.1886792,474.9433962,153.3584906,583.6603774,130.0660377,375.8018868
228,762.3018868,567.3018868,673.6792453,174.8396226,454.4339623,152.0377358,585.7358491,129.0660377,389.8018868
229,711.312,538.456,688.264,176.312,485.6,149.704,591.448,130.784,407.648
230,666.8648649,423.0945946,696.3175676,172.5,493.5540541,148.4189189,583.7297297,131.8851351,402.3918919
231,582.8513514,397,695.8918919,171.4256757,497.777027,147.4594595,588.0675676,133.3040541,398.472973
232,532.590604,408.590604,677.8657718,171.3221477,489.7852349,144.2416107,582.3892617,130.6912752,396.0536913
233,562.8979592,418.9115646,676.5578231,172.537415,480.4829932,144.7687075,577.0612245,131.1496599,394.9591837
234,601.6734694,370.3401361,682.9795918,172.6734694,472.3265306,145.5714286,573.1088435,130.3061224,392.5782313
235,624.3265306,387.0340136,688.0272109,173.7346939,474.0544218,145.7346939,578.3877551,129.5918367,388.5442177
236,594.9527027,419.027027,679.4391892,174.8310811,470.8648649,142.527027,576.2702703,129.4459459,387.1081081
237,576.7027027,432.0337838,674.25,176.2837838,471.3513514,143.2027027,572.1824324,129.9662162,398.0472973
238,595.9591837,458.9931973,683.6326531,177.8163265,476.8639456,146.5578231,580.3945578,127.8911565,406.292517
239,653.2993197,517.6054422,695.2176871,178.7619048,483.3061224,151.0544218,593.2789116,128.5170068,412.4421769
240,678.952381,544.2789116,700.5714286,176.8095238,485.2585034,152.170068,595.755102,128.1904762,417.1836735
241,659.414966,520.8231293,705.6190476,176.6122449,486.1156463,150.5986395,599.8503401,127.1564626,416.4557823
242,646.7027027,454.1148649,693.5743243,178.4864865,487.4594595,148.7905405,597.6756757,125.1148649,414.5945946
243,636.0878378,448.6824324,680.3445946,182.4054054,489.7297297,149.6756757,595.4932432,125.9256757,425.3648649
244,674.9261745,452.2281879,673.2281879,181.2416107,481.6979866,150.2416107,578.1342282,126.7718121,426.5100671
245,684.7066667,434.2533333,683.7133333,180.4933333,481.3866667,152.7866667,573.8666667,129.4733333,437.5933333
246,653.8466667,405.6133333,693.0733333,183.8733333,491.38,156.4866667,572.7733333,130.4666667,443.06
247,645.9466667,428.2533333,701.92,192.0533333,500.82,164.1066667,580.4933333,134.1066667,439.1
248,638.2333333,417.66,704.4533333,199.54,495.5866667,167,585.4933333,139.8533333,420.1666667
249,662.625,406.1052632,698.6184211,203.3618421,492.6710526,169.0592105,588.8355263,143.7697368,392.4671053
250,696.2039474,429.6184211,707.3026316,210.0657895,499.2828947,172.7105263,601.5065789,150.6118421,389.4013158
251,631.2105263,441.8881579,707.5921053,210.9934211,497.2105263,170.0921053,596.7039474,156.9934211,384.4407895
252,597.6578947,439.7894737,708.5986842,204.8947368,488.3618421,161.7763158,604.4539474,161.8881579,389.1315789
253,594.8013245,453.8609272,699.2582781,191.5960265,481.0596026,153.192053,605.5033113,157.3576159,387.0529801
254,617.1133333,494.7733333,693.6466667,181.5533333,481.48,150.28,590.24,147.2733333,392.1866667
255,677.7449664,470.5100671,697.9731544,178.3422819,483.704698,150.3422819,582.6510067,137.2550336,403.4765101
