Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
32,453.811320754717,445.89150943396226,447.41037735849056,445.4009433962264,400.1509433962264,354.5,133.92924528301887,234.4056603773585,675.311320754717
33,442.57547169811323,448.4198113207547,446.72169811320754,432.74528301886795,387.04245283018867,341.00471698113205,129.49056603773585,217.99056603773585,694.2641509433962
34,456.24413145539904,450.78403755868544,427.38028169014086,436.38497652582157,381.056338028169,319.2488262910798,125.54460093896714,207.70892018779344,712.1830985915493
35,458.01408450704224,441.88732394366195,406.7511737089202,424.05164319248826,366.6244131455399,308.36619718309856,124.55399061032864,192.09859154929578,740.7746478873239
36,445.46948356807513,447.85915492957747,396.6854460093897,426.4788732394366,349.3333333333333,306.7042253521127,122.36150234741784,180.50234741784038,727.0985915492957
37,458.43457943925233,465.7710280373832,393.0140186915888,418.18224299065423,341.3644859813084,306.04672897196264,123.91588785046729,172.65887850467288,721.1915887850467
38,465.2453703703704,455.35185185185185,401.6203703703704,412.50925925925924,339.14814814814815,296.4074074074074,128.08333333333334,169.0462962962963,726.3287037037037
39,464.66820276497697,459.5253456221198,409.2027649769585,412.2258064516129,331.6774193548387,292.6912442396313,128.70506912442397,168.34562211981566,745.447004608295
40,452.07798165137615,448.6651376146789,411.58256880733944,405.39449541284404,328.54587155963304,289.9816513761468,126.92660550458716,170.39449541284404,762.0321100917431
41,468.36986301369865,449.1552511415525,404.8493150684931,418.5662100456621,325.6849315068493,283.05479452054794,130.08675799086757,167.4840182648402,753.433789954338
42,456.6666666666667,440.18721461187215,401.9497716894977,434.9680365296804,324.324200913242,282.25570776255705,131.46118721461187,162.8675799086758,737.2054794520548
43,445.06392694063925,443.52054794520546,401.01826484018267,437.689497716895,326.60730593607303,289.98173515981733,130.69406392694063,166.1917808219178,708.2511415525114
44,447.73972602739724,445.04566210045664,399.85388127853884,435.67123287671234,328.662100456621,297.37899543378995,131.99086757990867,171.59817351598173,697.7397260273973
45,443.4429223744292,448.2511415525114,401.7671232876712,432.2511415525114,332.80365296803654,303.06392694063925,134.41552511415526,176.28310502283105,706.2237442922375
46,444.0319634703196,442.689497716895,405.0821917808219,425.9406392694064,342.42009132420094,313.00456621004565,136.75342465753425,177.8904109589041,708.4885844748859
47,440.87557603686633,439.1336405529954,405.4331797235023,428.3456221198157,351.1520737327189,316.62672811059906,134.10138248847926,172.6036866359447,742.2258064516129
48,445.2488479262673,435.42857142857144,407.7142857142857,433.6774193548387,352.6774193548387,312.28110599078343,128.08294930875576,168.16589861751152,767.147465437788
49,444.99078341013825,439.70046082949307,403.4009216589862,441.41013824884794,347.815668202765,301.7741935483871,124.49769585253456,166.55299539170508,746.5852534562212
50,439.85714285714283,430.4331797235023,399.2442396313364,429.2258064516129,341.42857142857144,292.3041474654378,128.06451612903226,166.98617511520737,717.2258064516129
51,431.40277777777777,428.00925925925924,394.56481481481484,412.3240740740741,336.65277777777777,284.69444444444446,130.87037037037038,170.07407407407408,724.574074074074
52,443.9906976744186,432.4651162790698,397.1674418604651,411.7953488372093,326.2232558139535,280.1860465116279,132.54418604651164,168.52093023255813,729.293023255814
53,443.6232558139535,450.6279069767442,396.92558139534884,418.8232558139535,316.10697674418606,281.2604651162791,129.63720930232557,170.51162790697674,725.5255813953488
54,444.9674418604651,426.6511627906977,396.4325581395349,416.8232558139535,313.86976744186046,281.95348837209303,129.43720930232558,172.56744186046512,707.106976744186
55,431.0279069767442,430.9953488372093,396.47441860465113,414.10697674418606,311.8279069767442,275.5302325581395,128.25581395348837,167.8186046511628,673.0325581395349
56,427.4178403755869,428.8169014084507,403.4600938967136,407.45539906103284,314.3943661971831,274.4366197183099,126.32394366197182,167.31924882629107,660.6760563380282
57,421.69483568075117,427.2957746478873,406.78403755868544,400.6807511737089,311.94835680751174,277.018779342723,126.7981220657277,168.17840375586854,683.887323943662
58,430.24413145539904,440.5492957746479,411.4835680751174,403.96713615023475,308.0798122065728,285.77464788732397,124.97652582159624,169.53521126760563,666.755868544601
59,426.78403755868544,440.7511737089202,409.50704225352115,414.018779342723,320.9201877934272,297.45539906103284,125.87793427230046,170.68075117370893,661.3521126760563
60,438.3443396226415,431.87735849056605,406.57547169811323,418.47641509433964,321.52358490566036,297.14150943396226,124.65566037735849,168.04245283018867,648.75
61,440.61611374407585,434.76777251184836,415.4407582938389,422.02843601895734,328.6018957345972,289.0473933649289,123.12322274881517,167.12796208530807,644.6872037914692
62,437.6919431279621,440.3127962085308,420.0094786729858,427.85781990521326,321.0,295.01895734597156,125.4691943127962,170.23222748815166,666.739336492891
63,438.0761904761905,429.1095238095238,406.2,431.0285714285714,326.03809523809525,297.16190476190474,129.91904761904763,174.57142857142858,669.6904761904761
64,443.18095238095236,438.8285714285714,396.7047619047619,423.55238095238093,330.23333333333335,283.04761904761904,129.9857142857143,176.24761904761905,652.5571428571428
65,436.0904761904762,437.93809523809523,404.2809523809524,412.3904761904762,327.65238095238095,277.4904761904762,128.88095238095238,173.46666666666667,641.0285714285715
66,459.511961722488,442.94736842105266,412.7607655502392,407.24401913875596,327.9665071770335,274.8373205741627,129.8181818181818,174.48325358851676,639.6363636363636
67,439.4423076923077,443.4951923076923,422.1923076923077,408.24038461538464,334.625,280.46153846153845,131.56730769230768,175.45673076923077,662.2980769230769
68,448.41346153846155,433.65865384615387,421.90384615384613,412.96634615384613,337.9182692307692,289.9375,131.4375,177.0625,666.8317307692307
69,437.1442307692308,444.9230769230769,416.1057692307692,415.6923076923077,344.15865384615387,292.11538461538464,130.6875,180.1971153846154,638.0
70,450.5728155339806,461.28155339805824,411.8252427184466,417.8495145631068,350.31067961165047,287.63592233009706,131.9126213592233,179.89320388349515,618.7961165048544
71,462.1796116504854,433.3543689320388,410.59708737864077,421.40291262135923,351.63592233009706,288.5242718446602,132.57766990291262,186.2233009708738,622.8495145631068
72,453.0728155339806,428.3543689320388,410.2135922330097,425.9757281553398,347.6407766990291,296.08252427184465,133.59708737864077,196.29611650485438,599.5194174757281
73,454.4926829268293,426.6,414.4,431.4878048780488,346.88780487804877,306.42926829268293,133.18048780487806,200.84878048780487,587.6926829268293
74,450.0343137254902,426.77941176470586,421.52450980392155,432.62254901960785,356.6862745098039,306.171568627451,129.5,202.44117647058823,592.1519607843137
