Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
57,383.6790123,249.037037,626.5432099,321.9320988,428.5123457,151.6481481,471.845679,148.7037037,363.8024691
58,386.5864198,242.1419753,625.3888889,323.7777778,423.7098765,152.7777778,485.2037037,147.2469136,356.5246914
59,407.7484663,206.9141104,619.9141104,319.404908,426.1226994,151.962963,496.9877301,146.1472393,353.6564417
60,399.8343558,195.993865,621.8220859,317.607362,432.6871166,149.7730061,505.9570552,147.190184,362.208589
61,380.4110429,222.5582822,624.2331288,319.1779141,436.398773,150.0858896,503.2392638,150.9447853,362.3251534
62,370.6790123,240.7222222,634.0555556,320.4691358,434.0493827,151.154321,509.5925926,156.4938272,362.2098765
63,380.0306748,235.5644172,639.2208589,316.9447853,428.4785276,152.0981595,525.0920245,156.3374233,365.9815951
64,387.2822086,212.7668712,635.8834356,308.0920245,423.4723926,154.9877301,550.404908,152.7423313,366.4171779
65,387.7839506,182.8888889,630.4259259,301.9382716,418.462963,154.9012346,568.2839506,149.5185185,362.3950617
66,374.6234568,177.5925926,627.8580247,298.0061728,420.0987654,151.6666667,559.9135802,148.9012346,358.8333333
67,377.2283951,183.1728395,625.0740741,298.5802469,426.2839506,150.962963,544.7222222,148.654321,352.0555556
68,364.71875,188.9625,633.70625,302.3375,433.59375,154.15,547.84375,148.675,351.625
69,356.0434783,205.4968944,636.3478261,301.7142857,434.4099379,154.9565217,563.1428571,150.5093168,350.4161491
70,369.68125,199.78125,648.44375,306.43125,432.6125,155.85,584.10625,158.2625,367.34375
71,362.90625,184.26875,654.39375,309.29375,433.54375,154.5625,570.09375,165.58125,365.3125
72,363.3850932,178.4161491,641.7888199,309.2795031,431.7453416,153.5714286,549.4223602,162.6645963,360.3291925
73,372.1180124,178.4534161,631.242236,310.1677019,430.9689441,151.7888199,549.9875776,156.2919255,361.3726708
74,380.6790123,190.5308642,637.1975309,306.4938272,430.7160494,151.5246914,557.0679012,158.0740741,356.2037037
75,382.8395062,205.0864198,644.6728395,298.9197531,434.1481481,149.4876543,566.2407407,159.3580247,361.7037037
76,388.0802469,211.9320988,644.7160494,292.6481481,435.6728395,151.0617284,584.2530864,159.0864198,356.962963
77,378.0555556,212.7962963,651.117284,291.3148148,430.8888889,149.3950617,594.9259259,159.9567901,355.7098765
78,367.8322981,215.3726708,657.0062112,296.5217391,442.1677019,149.6832298,593.1118012,158.4720497,361.447205
79,370.3271605,209.3395062,655.4259259,301.5802469,437.4444444,148.962963,576.5308642,156.6111111,355.7160494
80,375.4782609,207.242236,677.6956522,307.2236025,433.1118012,150.7950311,583.5341615,161.0186335,358.3167702
81,383.5308642,199.308642,687.3580247,302.9444444,432.845679,151.1666667,591.0185185,162.3148148,362.8333333
82,382.8282209,201.3435583,689.0306748,301.7668712,425.0184049,153.7484663,604.3680982,164.9447853,364.4417178
83,381.2804878,191.0609756,688.347561,303.3841463,436.7378049,153.3597561,611.7804878,166.2195122,358.2256098
84,384.0242424,186.2242424,687.6484848,299.6545455,444.3757576,151.1515152,618.9272727,162.2666667,354.7878788
85,384.8727273,185.5939394,687.9878788,293.3393939,457.7878788,153.8242424,629.8545455,163.7151515,344.6121212
86,388.1024096,175.7409639,677.6204819,291.2771084,467.1024096,156.126506,629.7108434,172.9819277,345.6445783
87,388.7818182,191.0545455,673.7878788,292.3515152,486.7939394,152.2545455,632.5818182,182.6484848,344.9090909
88,405.1939394,215.1636364,674.430303,290.9030303,490.769697,150.8909091,638.9090909,185.4666667,355.1212121
89,424.9036145,207.2409639,669.3253012,288.7289157,488.6927711,152.2710843,649.8493976,182.0361446,356.3674699
90,425.5542169,191.6927711,664.5783133,288.5843373,493,150.2289157,645.7168675,179.560241,346.439759
91,422.6121212,193.0060606,673.2,287.8787879,524.3151515,150.2484848,627.6545455,173.5212121,343.1272727
92,409.6,185.5818182,666.1818182,280.9636364,555.0787879,152.4484848,612.3030303,168.369697,347.7212121
93,399.5060976,165.6402439,663.4207317,276.2743902,549.1036585,153.0487805,617.0060976,169.402439,349
94,408.4382716,160.7654321,673.4197531,274.3518519,523.7407407,152.7962963,635.1296296,171.9197531,349.9135802
95,414.8888889,168.9753086,675.8024691,272.6234568,515.7530864,149.4135802,647.6666667,169.845679,345.0740741
96,416.1863354,168.8012422,675.3416149,275.7701863,510.3478261,152.6521739,637.9254658,167.242236,349.1677019
97,407.0993789,164.3291925,680.1863354,281.5776398,502.9440994,154.0062112,613.6273292,163.0869565,343.9751553
98,385.1383648,159.5786164,698.2075472,289.0943396,512.8113208,154.6037736,615.0628931,161.754717,345.0188679
99,375.2138365,151.3899371,706.245283,293.7295597,512,151.1823899,601.6477987,157.2704403,352.4654088
100,398.7388535,154.2165605,718.3248408,301.611465,505.1082803,148.4394904,579.7770701,157.8789809,358.6878981
101,408.2645161,156.8322581,719.3419355,301.2580645,507.6645161,150.6064516,568.2258065,160.5870968,353.3935484
102,396.9677419,156.4774194,707.0387097,295.7870968,523.6709677,152.2903226,564.9548387,158.2064516,353.4774194
103,403.0065359,156.2026144,701.8169935,294.6143791,536.2026144,151.9084967,568.4313725,152.9803922,359.7581699
104,429.6732026,160.5686275,694.3594771,289.5686275,524.8039216,150.1568627,560.5424837,148.3333333,362.5816993
105,449.28,169.9733333,692.2733333,288.72,527.8933333,151.5733333,558.5066667,151.1133333,369.6933333
106,426.22,171.6533333,676.5866667,285.7133333,525.4,151,559.4133333,152.7066667,370.8133333
107,419.6241611,172.5771812,661.8993289,284.4630872,528.7516779,150.8187919,562.114094,154.4563758,361.4026846
108,448.8255034,165.409396,641.0268456,281.5369128,531.4026846,148.0469799,538.966443,154.1342282,346.5637584
109,450.5810811,156.8513514,632.8648649,282.4391892,515.2972973,148.722973,526.6283784,152.5337838,340.1621622
110,406.0810811,159.3918919,632.7432432,283.6689189,489.0810811,151.2432432,505.5608108,148.4459459,338.9527027
111,384.9183673,175.7006803,639.3265306,286.5578231,491.7891156,152.9115646,494.9047619,147.829932,346.4013605
112,391.4391892,182.9189189,637.8445946,285.9054054,487.4797297,151.8175676,492.0945946,147.75,345.9324324
113,396.4932432,189.6486486,644.5337838,287.8445946,480.4594595,152.027027,498.472973,148.1081081,344.5878378
114,392.0472973,210.0878378,648.5675676,286.0675676,479.2972973,151.1283784,507.25,148.6486486,340.972973
115,399.4189189,227.222973,650.3040541,283.1554054,475.472973,149.5878378,508.0540541,153.6148649,338.1621622
116,424.7181208,234.033557,643.4026846,278.5704698,459.885906,146.5637584,504.738255,152.2751678,332.1342282
117,414.0612245,245.8435374,639.8435374,277.4557823,441.2721088,146.7959184,509.0816327,149.5510204,333.8367347
118,401.2635135,207.9932432,630.9594595,277.1013514,423.5540541,144.5675676,493.5675676,146.4256757,340.6081081
119,433.2585034,190.414966,639.7210884,285.0272109,423.7687075,143.9387755,489.7278912,146.1836735,369.2993197
120,424.4829932,195.8843537,648,295.3809524,423.5918367,141.9251701,496.2993197,144.0884354,406.3537415
121,418.6013514,190.7635135,654.5405405,316.0067568,415.5608108,142.6216216,503.2027027,142.0135135,434.1756757
122,421.0671141,188.852349,663.8926174,342.3087248,413.7785235,143.2348993,508.6241611,139.5369128,427.7852349
123,406.2416107,198.2483221,673.966443,354.0067114,414.7919463,143.033557,516.6577181,139.033557,414.5033557
124,402.9530201,211.6040268,670.4362416,338.1610738,409.8791946,144.4228188,522.2080537,141.0536913,386.8322148
125,395.7449664,232.2885906,664.6979866,315.7852349,404.9395973,147.6979866,530.6442953,142.4295302,353.3758389
126,384.7248322,247.6912752,666.4228188,304.8590604,408.2281879,160.2751678,535.5100671,141.3959732,340.1812081
127,398.738255,243.6711409,669.9328859,299.6778523,422.6577181,189.4966443,535.4161074,141.1744966,338.6979866
128,433.1879195,231.9798658,668.9194631,297.0604027,443.6510067,209.8926174,541.5973154,146.6778523,332.0402685
129,425.0939597,229.852349,659.4630872,295.3825503,425.2818792,191.6308725,561.7785235,162.6174497,327.1879195
130,415.4324324,243.1013514,659.6081081,292.8310811,407.4594595,162.3783784,599.3716216,187.0067568,331.4797297
131,387.3918919,279.7702703,663.0878378,291.1216216,401.5067568,148.3108108,626.9391892,199.5878378,329.2837838
132,370.3288591,313.442953,660.2214765,292.7919463,399.2818792,145.1073826,623.852349,186.0067114,332.4966443
133,378.5234899,357.7718121,658.5838926,294.3557047,393.1275168,141.8993289,604.6375839,162.4228188,331.4832215
134,389.5099338,388.0397351,652.2317881,293.1258278,382.7086093,142.5496689,594.0529801,148.8344371,332.3377483
135,391.7748344,364.6225166,653.5761589,294.2251656,381.7682119,142.3311258,596.397351,145.2980132,329.4900662
136,384.12,304.16,653.6066667,294.02,397.5466667,142.26,606.4466667,142.42,330.8466667
137,392.0933333,292.4933333,644.94,286.0133333,403.1133333,142.9533333,631.0933333,138.4466667,319.6133333
138,408.4966443,298.8791946,649.9597315,279.4161074,395.3624161,143.4832215,678.6577181,135.7583893,321.4496644
139,432.9727891,345.2585034,649.7006803,275.6870748,398.585034,149.9115646,730.2993197,134.9659864,325.2585034
140,441.462069,385.8413793,643.7172414,266.7655172,403.1724138,150.6551724,757.5931034,136.2827586,322.2413793
141,441.3426573,370.993007,645.6363636,259.4055944,403.3846154,147.1468531,767.1748252,138.0979021,321.4685315
142,444.3475177,325.1631206,658.7304965,256.9574468,400.1702128,145.3758865,782.5248227,140.4113475,314.893617
143,451.7338129,291.9280576,661.1366906,254.5251799,400.4820144,144.7122302,783.9640288,141.2158273,316.2805755
144,451.2262774,277.8686131,660.1240876,253.8686131,407.6277372,142.080292,775.7737226,140.4963504,322.2627737
145,420.8686131,260.8759124,654.8029197,249.6131387,389.0437956,138.0291971,768.2408759,138.3649635,316.9635036
146,407.4402985,252.1044776,673.0970149,257.380597,395.7313433,137.738806,782.7164179,142.7537313,320.3432836
147,406.8636364,252.3787879,680.7121212,259.4090909,394.1439394,138.4545455,781.030303,141.219697,315.2121212
148,410.2366412,257.8244275,682.2671756,265.4732824,397.1984733,142.5954198,787.480916,139.6717557,321.1832061
149,418.9545455,250.1212121,677.6893939,274.5151515,399.8712121,141.8712121,782.0378788,138.4469697,327.3560606
150,430.5338346,258.4962406,674.8045113,284.2105263,399.3909774,144.7669173,780.7819549,136.3609023,321.6541353
151,426.9777778,265.7185185,674.8,291.7777778,399.7407407,142.6962963,773.2074074,135.0148148,315.4518519
152,415.6029412,266.0073529,674.4117647,297.7058824,402.2279412,141.3088235,771.2426471,135.5514706,313.8455882
153,408.6423358,276.080292,678.0364964,299.2919708,406.5620438,140.4306569,799.8686131,137.9343066,310.540146
154,417.0073529,294.4191176,692.1397059,302.4264706,418.9191176,143.9044118,835.2720588,139.9779412,320.1985294
155,423.5955882,287.2720588,694.5955882,304.1323529,417.5514706,143.2573529,822.4411765,138.3455882,320.6470588
156,413.2189781,264.2408759,688.4160584,306.7956204,413.7226277,142.5547445,795.3357664,136.8905109,317.4525547
157,405.2408759,260.080292,691.2627737,311.0583942,411.6715328,145.1970803,800.2481752,137.5182482,323.7372263
158,423.6423358,278.4452555,689.7737226,312.3430657,414.4963504,145.8029197,815.1605839,137.7664234,324.2846715
159,421.0217391,300.7971014,682.7463768,311.0144928,415.5507246,147.1956522,865.673913,137.557971,320.5942029
160,397.5683453,317.3381295,684.4172662,310.2086331,421.7697842,145.5251799,866.4244604,136.3956835,321.8273381
161,390.4820144,331.7338129,695.6978417,310.6978417,419.0359712,144.2805755,836.8129496,135.2589928,324.5683453
162,387.1798561,321.2230216,705.8417266,313.0935252,414.2374101,144.2446043,848.6115108,135.1438849,323.0935252
163,403.4676259,296.6546763,702.942446,312.8201439,420.6258993,142.5827338,871.2517986,137.2230216,320.5467626
164,411.9928058,265.3453237,693.6906475,308.3597122,430.1294964,142.3381295,860.5755396,139.2877698,325.676259
165,421.7194245,237.7122302,690.6115108,305.8633094,430.0791367,146.7697842,866.4964029,138.5323741,335.323741
166,403.7410072,235.7338129,691.9496403,304.7769784,430.5827338,147.0215827,845.0143885,136.7769784,336.9640288
167,384.3165468,245.8273381,692.8848921,301.3381295,430.8776978,146.4244604,821.7338129,136.9208633,336.2230216
168,364.4604317,237.4100719,688.4676259,295.3381295,425.5611511,146.3453237,835.2517986,138.5395683,339.2302158
169,363.7318841,229.1014493,684.8188406,295.7898551,425.1231884,146.7826087,857.4347826,140.8550725,337.6376812
170,384.2028986,255.1014493,690.1449275,300.173913,426.2391304,147.2173913,850.6449275,142.5942029,332.5217391
171,402.0072464,319.3333333,697.4927536,297.3333333,426.1014493,145.1449275,847.3043478,142.7463768,330.3043478
172,407.8705036,350.294964,692.971223,288.0143885,421.5467626,142.676259,845.9208633,141.0791367,329.0647482
173,417.0719424,313.4388489,684.971223,285.8705036,420.1366906,146.5395683,824.5755396,140.6978417,335.1079137
174,436.6618705,296.0863309,681.7482014,285.7625899,422.9640288,148.9496403,786.2230216,140.1223022,332.6834532
175,426.6014493,279.0289855,683.2101449,280.615942,431.0289855,147.2246377,788.115942,140.384058,335.1304348
176,398.2971014,259.0144928,685.5724638,274.0072464,442.2101449,144.673913,811.9855072,140.1521739,333.5652174
177,392.8913043,259.3985507,691.9710145,274.1231884,448.7101449,144.4855072,824.6231884,140.0507246,332.4275362
178,405.9927007,235.9124088,688.2189781,275.0218978,445.9489051,143.4233577,823.6423358,140.1532847,329.5109489
179,426.1102941,250.375,689.6397059,279.6102941,451.3676471,143.8161765,812.3088235,141.2647059,333.0441176
180,425.0740741,277.9481481,682.362963,283.4666667,458.6444444,145.2,800.437037,142.037037,337.8740741
181,424.1555556,351.7703704,673.637037,283.6962963,452.5407407,145.3111111,815.9037037,143.4888889,340.5111111
182,407.3111111,403.0814815,679.0888889,281.8666667,453.5259259,145.3777778,822.2148148,144.3407407,349.8518519
183,428.4518519,367.3407407,700.3851852,280.1037037,456.5111111,147.6740741,815.2,143.5481481,346.0296296
184,443.2867647,318.5073529,704.2720588,276.9558824,457.3897059,146.3970588,818.3897059,141.4044118,335.3676471
185,440.2941176,327.0588235,687.7205882,279.75,463.7720588,145.1985294,842.5955882,141.8529412,335.3382353
186,444.0441176,359.7279412,665.4926471,279.7426471,475,144.3529412,853.9705882,141.5441176,344.6911765
187,432.6691176,374.0955882,657.4852941,276.6985294,475.5514706,144.7205882,844.5955882,140.8455882,336.3529412
188,409.6176471,326.9264706,663.3897059,272.9411765,466.1691176,145.8970588,841.9191176,142.4264706,343.0735294
189,390.5481481,294.8296296,664.6,270.8074074,454.6296296,143.4074074,862.1407407,142.9555556,332.3925926
190,380.6268657,306.2985075,668.9925373,273.8358209,459.1567164,144.2686567,901.5373134,144.1716418,324.8880597
191,390.1791045,312.1865672,672.0970149,273.0223881,466.3880597,148.4402985,909,143.880597,330.5671642
192,407.8120301,337.6015038,669.4962406,274.8045113,469.9924812,149.5714286,899.6390977,145.6466165,343.6240602
193,443.4469697,377.7651515,660.2878788,278.1515152,469.0833333,149.1590909,898.2045455,147.6439394,351.1818182
194,488.4924242,390.9242424,662.8863636,279.1060606,472.5530303,146.5075758,915.9848485,147.9242424,351.7954545
195,457.9618321,371.480916,673.9923664,275.0534351,487.2671756,147.1221374,928.740458,145.4122137,343.5496183
196,425,391.7230769,669.0692308,277.3384615,508.0769231,150.4307692,931.7384615,144.6307692,348.5153846
197,412.9923077,460.2769231,653.5769231,280.7076923,534.5692308,149.0153846,939,144.1769231,349.2230769
198,416.0923077,520.9307692,649.2076923,282.5076923,542.4692308,151.0461538,997.5230769,141.6846154,342.9153846
199,404.3538462,590.3538462,652.5307692,282.4923077,547.4692308,149.3461538,1064.069231,139.8307692,339.6307692
200,411.8125,547.890625,657.9296875,282.6484375,533.015625,150.7265625,1108.546875,140.7734375,337.1875
201,407.7222222,419.3730159,650.3888889,280.5555556,542.015873,151.4126984,1105.460317,140.4047619,339.2222222
202,384.4596774,359.266129,647.9516129,276.3225806,545.6290323,154.1209677,1107.637097,140.8064516,349.0080645
203,387.9105691,329.3170732,651.5691057,270.5609756,530.6666667,154.0813008,1162.642276,144.1626016,348.8130081
204,409.8512397,309.8264463,649.8760331,269.4380165,529.9752066,154.4545455,1260.247934,149.0247934,341.7272727
205,404.4508197,308.5737705,633.2459016,266.4672131,514.5819672,148.9918033,1277.278689,146.3852459,329.1065574
206,398.8196721,331.9590164,623.7622951,268.3114754,507.6557377,149.7622951,1238.467213,143.4590164,331.6147541
207,408.1138211,397.1219512,619.0487805,271.4390244,522,153.3252033,1248.544715,143.8373984,337.9349593
208,408.1209677,469.4032258,626.7177419,275.4032258,541.6612903,154.0967742,1327.064516,146.766129,337.5
209,391.7936508,504.047619,624.6746032,274.0873016,525.6269841,148.0873016,1347.730159,147.3650794,332.0952381
210,379.9453125,527.296875,624.4765625,272.671875,497.671875,141.546875,1334.515625,148.0859375,337.25
211,374.5859375,513.6875,615.140625,272.296875,477.8359375,139.3359375,1317.835938,146.3359375,341.7890625
212,377.7265625,450.03125,603.4140625,276.5390625,471.1875,140.3828125,1352.171875,145.0078125,346.8125
213,380.0546875,428.4921875,598.203125,281.0859375,467.5625,140.3125,1428.578125,143.890625,350.1015625
214,389.8769231,465.1384615,594.9846154,277.7615385,462.0923077,138.7769231,1487.769231,143.1384615,336.9769231
215,407.4341085,504.5736434,606.9689922,274.6046512,469.5581395,139.9147287,1539.302326,144.7286822,332.875969
216,408.5116279,497.1317829,621.248062,270.0620155,471.4573643,139.8294574,1599.348837,143.0542636,339.0077519
217,397.4496124,501.8527132,635.8294574,270.4728682,476.2713178,145.3333333,1670.806202,145.7364341,347.7209302
218,385.59375,510.515625,643.5859375,274.421875,474.4375,154.125,1721.1875,147.03125,341.9375
219,383.1395349,479.9302326,636.2325581,275.8449612,471.0542636,154.4186047,1712.302326,145.6976744,336.1085271
220,375.503876,420.3255814,629.3255814,275.1317829,468.8139535,149.248062,1700.302326,143.4341085,339.1085271
221,363.0859375,368.7734375,625.9609375,273.0703125,472.21875,143.3828125,1715.484375,141.3125,342.4375
222,372.9769231,364.1538462,616.8846154,268.0615385,478.5076923,141.0769231,1716.630769,140.9769231,341.2692308
223,394.6538462,331.5615385,620.4076923,268.7230769,475.1384615,143.3461538,1708.738462,143.1461538,348.0230769
224,421.2076923,308.8,627.1769231,272.1076923,463.1538462,142.4538462,1657,142.4384615,355.2230769
225,427.0538462,374.1461538,634.3692308,274.6615385,460.0307692,142.4076923,1604.084615,141.4846154,366.4692308
226,412.3153846,440.4230769,634.4769231,272.2230769,462.9846154,145.2769231,1569.992308,141.3,372.3076923
227,391.6,428.9692308,633.1,274,468.7384615,148.7153846,1583.346154,139.9846154,361.6615385
228,386.734375,441.2109375,638.71875,278.96875,473.8671875,148.0078125,1606.679688,139.1640625,352.4765625
229,403.7244094,484.5748031,650.6299213,280.2598425,485.1023622,148.6692913,1588.251969,139.7165354,354.3937008
230,401.1574803,446.8425197,648.9527559,277.1259843,492.8897638,151.519685,1567.826772,140.5748031,363.6614173
231,408.7322835,429.9055118,643.0314961,274.7795276,497.8346457,153.9685039,1587.685039,141.6141732,370.5984252
232,427.1811024,432.8818898,641.5354331,271.3464567,496.9133858,156.2204724,1580.527559,142.511811,370.4173228
233,444.168,376.144,644.88,269.144,506.456,156.144,1578.808,143.128,376.016
234,423.088,313.688,638.272,265.56,509.904,152.36,1578.192,143.272,370.336
235,388.992,300.024,639.408,268.616,507.704,150.584,1597.568,143.584,360.632
236,376.3548387,314.4919355,648.9032258,277.9274194,511.6532258,153.1290323,1611.443548,143.5645161,356.6048387
237,380.4596774,320.6854839,654.1935484,287.6935484,518.9758065,159.6774194,1588.709677,143.1370968,356.6290323
238,373.0241935,314.8225806,653.2258065,294.7258065,511.5483871,160.1209677,1526.556452,142.4274194,358.9516129
239,373.6612903,302.3225806,646.5645161,296.9758065,503.75,157.5806452,1451.354839,141.3629032,356.6854839
240,383.8373984,315.9186992,646.5853659,299.4796748,515.9756098,160.5284553,1427.219512,143.2764228,347.796748
241,397.1229508,317.3278689,645.1885246,294.7868852,510.1557377,160.1721311,1405.172131,146.1721311,351
242,394.9917355,299.3553719,648.4380165,289.446281,504.9752066,158.2231405,1388.330579,147,358.214876
243,378.7,271.0083333,647.4416667,285.8416667,502.1583333,156.1333333,1382.841667,145.35,363.0083333
244,393.2184874,270.2605042,646.0084034,286.487395,512.3445378,156.9159664,1390.361345,146.0168067,370.6890756
245,392.7983193,293.7226891,639.7647059,285.0504202,509.6890756,156.2605042,1390.067227,146.2352941,370.5714286
246,391.4491525,344.940678,645.4152542,288.1016949,510.9576271,154.940678,1403.118644,147.9915254,374.8389831
247,397.0762712,390.2457627,645.3135593,289.8389831,503.4491525,155.2457627,1389.084746,146.9067797,374.7627119
248,393.1186441,419.1949153,651.720339,292.8220339,486.8474576,154.2288136,1365.805085,147.0169492,371.5338983
249,398.8728814,406.559322,661.940678,297.8220339,488.4576271,151.559322,1339.40678,148.6779661,356.0677966
250,407.2457627,349.3389831,670.3813559,302.5169492,487.6016949,152.4745763,1290.152542,148.5423729,353.2372881
251,410.3697479,336.7983193,669.302521,305.1680672,494.9831933,152.6218487,1241.285714,145.7394958,354.7983193
252,419.9661017,352.5932203,670,306.9067797,495.6949153,154.5,1237.974576,145.3983051,353.0338983
253,410.2436975,353.2184874,673.697479,303.5714286,495.3613445,151.2436975,1251,144.0420168,360.4285714
254,392.220339,351.8559322,680.4830508,305.1610169,489.9915254,152.1525424,1293.305085,144.3644068,363.8389831
255,389.5546218,368.0672269,663.1932773,298.1176471,486.3613445,151.3193277,1336.89916,146.3529412,368.2689076
256,388.3361345,367.1428571,657.6302521,293.1092437,485.1680672,152.6386555,1370.403361,148.8151261,367.9747899
