Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
101,522.7708333,192.4947917,573.515625,176.3854167,271.328125,171.8489583,387.171875,158.7604167,150.328125
102,576.921466,185.3036649,569.1675393,177.0366492,264.5183246,171.078534,383.0890052,163.4659686,151.6649215
103,612.7853403,202.8167539,563.2670157,177.5078534,261.9528796,167.6125654,375.3769634,164.6701571,149.2774869
104,579.4368421,227.0157895,563.4526316,179.1105263,271.6526316,163.0421053,378.5526316,162.8894737,146.5578947
105,494.978836,232.6666667,561.5555556,176.952381,282.037037,163.4603175,387.6772487,159.4973545,146.5925926
106,442.3894737,216.8,556.3736842,172.5789474,286.7473684,164.4578947,392.0473684,159.4789474,146.9578947
107,405.3492063,199.5026455,541.6263158,167.5820106,289.005291,162.0634921,389.4947368,159.3968254,145.7777778
108,410.1122995,200.3582888,542.9786096,166.4545455,295.3262032,161.6096257,405.2299465,157.9037433,147.2352941
109,442.3850267,210.8930481,551.8128342,163.9197861,307.6791444,157.4759358,411.7593583,153.4331551,147.5935829
110,495.9516129,228.9086022,572.3709677,161.1774194,319.0322581,159.844086,416.311828,151.9139785,149.5322581
111,527.9027027,254.9621622,582.8540541,158.9675676,323.5567568,164.8108108,409.7837838,151.2432432,151.4216216
112,560.2864865,265,580.5567568,157.8864865,325.6810811,165.0702703,395.5513514,149.1351351,149.6054054
113,580.7837838,253.972973,581.6594595,158.6486486,339.6432432,165.5513514,383.4756757,150.6540541,148.0702703
114,586.172973,249.8972973,589.6486486,157.0378378,340.1567568,168.0756757,378.227027,149.3189189,146.7513514
115,549.8469945,253.3169399,600.1584699,155.557377,345.3060109,167.0983607,380.284153,145.9071038,148
116,483.6318681,264.456044,596.7582418,154.8186813,369.1648352,164.8241758,380.1263736,145.2802198,149.5824176
117,446.0824176,255.4615385,595.2087912,154.7472527,393.6318681,162.2802198,373.3241758,146.3406593,147.7142857
118,465.8232044,255.7348066,605.6428571,155.1813187,404.5138122,157.1767956,362.3701657,148.3791209,147.0879121
119,486.5303867,265.7734807,613.6464088,156.4088398,399.4972376,154.6519337,353.2320442,148.6850829,147.6740331
120,499.0939227,287.6906077,611.2430939,158.1104972,405.718232,156.9116022,357.4530387,148.320442,148.2707182
121,554.2833333,316.3055556,611.1111111,157.4388889,408.9555556,160.75,363.7111111,149.0055556,148.5777778
122,619.5944444,329.15,610.9111111,156.1944444,418.8388889,157.9722222,363.4666667,144.9222222,148.3388889
123,688.2346369,315.0223464,604.4301676,157.3575419,433.5027933,156.8379888,356.3351955,142.6871508,148.2290503
124,681.8988764,305.0449438,595.7752809,158.6011236,435.2134831,164.2752809,342.005618,142.6797753,147.6123596
125,624.2840909,282.6477273,590.1022727,157.8863636,433.2329545,168.6079545,338.7102273,143.5511364,148.5
126,666.8793103,262.0747126,588.5632184,151.8908046,447.4195402,166.3735632,341.0172414,143.2988506,147.9195402
127,699.1676301,248.0231214,594.4277457,147.6878613,461.6936416,160.4219653,337.9017341,143.2890173,146.6358382
128,648.8034682,245.6473988,598.3988439,145.8554913,459.5144509,158.4855491,336.5722543,148.9768786,145.5260116
129,552.6763006,246.9017341,580.699422,144.0578035,448.2774566,160.7572254,340.017341,153.5780347,143.5317919
130,485.9181287,246.3450292,574.5906433,143.6725146,446.0526316,159.2982456,347.1169591,154.7192982,143.3274854
131,461.5906433,264.5555556,558.1403509,141.8128655,440.380117,152.5672515,353.5614035,152.4093567,144.005848
132,441.4733728,286.4023669,526.3905325,142.4201183,423.5502959,149.1065089,367.0769231,149.2721893,144.9467456
133,441.2781065,281.8224852,495.2248521,143.6686391,399.9053254,153.1183432,377.5976331,146.260355,143.5502959
134,448.2916667,297.875,486.8154762,146.4880952,380.4464286,156.4404762,385.1666667,145.4702381,143.0178571
135,438.5,320.7289157,491.2048193,147.6325301,354.753012,156.5421687,381.7289157,143.8554217,140.9518072
136,418.0722892,329.2891566,505.8855422,147.0180723,339.7650602,152.7831325,375.4819277,142.6566265,139.6987952
137,426.313253,364.9277108,512.373494,145.9939759,327.0783133,149.7289157,384.0301205,142.9277108,140.9879518
138,453.6121212,411.3030303,500.8727273,145.5636364,309.8727273,149.1393939,397.5939394,142.6545455,141.5818182
139,437.6829268,422.2134146,486.3902439,145.0914634,289.6402439,146.945122,405.2256098,139.4146341,141.347561
140,401.8343558,359.5153374,473.1349693,146.196319,280.006135,143.2453988,412.4662577,136.6441718,141.4601227
141,424.2484472,301.9006211,470.9440994,150.8136646,276.2173913,143.863354,415.6583851,138.4658385,143.2111801
142,472.8944099,276.8881988,469.5403727,152.068323,271.1055901,145.7888199,408.1242236,138.8819876,144.173913
143,502.4720497,284.4782609,466.7267081,148.7515528,262.4347826,144.310559,405.5962733,140.0124224,144.8757764
144,453.7204969,286.0993789,457.5279503,145.5341615,243.4037267,141.6583851,406.4099379,144.4534161,146.3726708
145,414.625,274.9125,445.9125,143.1875,226.6,133.5,405.225,145.06875,145.4625
146,429.7531646,279.835443,448.5696203,144.2025316,221.664557,132.8734177,403.0506329,143.7088608,142.7468354
147,444.7610063,306.754717,443.672956,144.0754717,216.8301887,133.6666667,404.4968553,140.918239,140.4465409
148,461.6415094,332.9245283,434.3081761,145.1069182,214.2955975,133.9308176,403.7735849,140.8301887,141.5031447
149,444.8427673,340.3396226,425.5220126,146.0628931,210.3207547,135.4213836,402.6540881,142.2327044,141.427673
150,405.3987342,309.3101266,433.1265823,147.943038,212.5886076,137.443038,399.5379747,143.3417722,140.7341772
151,377.9303797,294.8860759,445.0379747,146.0886076,211.5759494,137.4683544,394.5696203,144.335443,139.7911392
152,363.1582278,317.1139241,447.8867925,141.8417722,206.9683544,133.8291139,400.6708861,144.164557,140.8860759
153,353.3207547,386.7169811,442.7672956,137.1572327,201.8113208,130.6792453,415.8176101,139.836478,140.490566
154,371.9363057,411.2866242,443.1401274,135.7452229,203.6050955,132.2611465,438.3248408,138.6815287,143.4522293
155,414.6624204,356.2993631,437.1401274,135.2420382,203.4840764,133.7770701,455.7197452,137.7261146,142.8407643
156,451.2903226,324.1870968,429.3397436,139.2580645,206.9294872,135.0769231,469.5512821,138.683871,140.6967742
157,459.6987179,338.3910256,430.025641,142.2307692,213.9294872,138.3974359,480.9230769,138.3717949,139.5128205
158,442.2516129,374.7419355,432.6322581,142.9806452,217.0193548,140.0903226,488.116129,138.6193548,140.4709677
159,407.0974026,407.8701299,438.3246753,141.6883117,216.6948052,138.7337662,492.4025974,140.4415584,139.2142857
160,392.0194805,431.5844156,446.8896104,140.2597403,217.7012987,136.487013,504.6168831,142.6558442,137.8116883
161,385.3831169,437.3311688,449.9415584,141.1428571,219.7597403,135.2662338,514.4675325,141.487013,139.3246753
162,377.6928105,411.8039216,456.0849673,143.5424837,218.7254902,134.5555556,520.7973856,142.3529412,141.5424837
163,383.7133333,364.3066667,457.9733333,145.44,215.24,135.8933333,527.14,145.0266667,142.56
164,411.3892617,325.7718121,449.409396,144.409396,216.6308725,137.1275168,532.6845638,145.4228188,142.409396
165,437.6643836,339.9383562,453.760274,143.5,224.2465753,142.9520548,544.130137,147.739726,142.9109589
166,402.4693878,340.4557823,458.6598639,140.4217687,222.3945578,147.1768707,533.537415,148.5442177,137.9455782
167,360.8513514,325.4594595,467.5743243,140.4459459,224.7297297,148.8783784,534.2972973,150.7905405,137.6554054
168,354.6510067,330.3489933,472.3959732,139.2885906,225.6375839,143.6577181,539.1677852,151.0738255,140.4228188
169,361.7866667,333.32,462.3866667,139.9733333,221.1333333,141.3733333,560.44,151.9733333,142.2266667
170,355.7483444,346.5761589,448.9205298,141.5761589,216.3112583,139.5165563,571.794702,149.4701987,139.3311258
171,356.2384106,353.0529801,449.0927152,142.4039735,217.794702,137.2847682,597.589404,147.9668874,138.2649007
172,383.8421053,374.5855263,450.7763158,140.1052632,215.1644737,133.3157895,617.1447368,144.3552632,138.3815789
173,421.2733333,361.02,459.3533333,142.1466667,214.3733333,134.1266667,629.66,145.3066667,141.5266667
174,449.2266667,338.4333333,463.8344371,143.4666667,214.6,134.86,627.7880795,146.6666667,140.9533333
175,461.78,347.34,474.0266667,144.7,221.6866667,133.6733333,616.2133333,149.02,139.9333333
176,419.9868421,427.7763158,468.4078947,144.1381579,225.0197368,133.4342105,597.8684211,143.8815789,138.7368421
177,380.2894737,503.9144737,466.9276316,145.0723684,225.2894737,138.1710526,637.0328947,140.7105263,140.2105263
178,345.6710526,542.5921053,466.125,145.5394737,221.0723684,140.3684211,684.1644737,141.4671053,140.1644737
179,341.0921053,541.8289474,462.0263158,144.2236842,218.3223684,137.8092105,675.9013158,142.625,139.0197368
180,380.1176471,555.0326797,453.1895425,141.5947712,218.4444444,135.4836601,668.4640523,141.620915,137.2941176
181,406.0197368,534.4868421,455.9342105,144.6381579,223.4736842,139.2434211,698.4473684,144.2894737,138.875
182,424.1655629,490.1788079,462.013245,145.0728477,223.1258278,136.3046358,694.3112583,144.7218543,138.3443709
183,417.0728477,480.7615894,476.7880795,145.9337748,223.0596026,137.4900662,657.0066225,143.5960265,138.7218543
184,387.5620915,446.4117647,483.3006536,145.0784314,224.6928105,137.2156863,623.4444444,143.1176471,138.379085
185,380.6405229,421.6013072,489.7124183,147.5490196,228.4379085,137.8888889,622.8300654,148.2156863,139.7973856
186,391.0769231,410.3717949,485.5384615,149.2371795,227.2307692,136.6666667,604.5512821,148.224359,139.7179487
187,398.3397436,389.4038462,479.7051282,148.5833333,231.2628205,137.0384615,598.6730769,147.1025641,139.1987179
188,424.9235669,373.1273885,475.9745223,147.6242038,240.8535032,140.522293,596.5605096,145.2738854,135.6624204
189,447.0509554,389.8407643,480.2165605,148.866242,250.4904459,140.5159236,594.7388535,142.7834395,134.8152866
190,419.7088608,433.6582278,479.835443,151.8291139,258.7278481,136.7088608,586.8670886,142.4873418,136.6898734
191,434.7974684,480.1719745,476.664557,150.5632911,270.0126582,135.556962,585.8734177,142.5886076,137.1898734
192,476.0127389,520.1082803,477.7133758,153.6305732,306.2611465,141.611465,586.7515924,143.8789809,139.3312102
193,531.9044586,546.7006369,485.9490446,159.2611465,349.3121019,149.0955414,587.4012739,142.8789809,140.0700637
194,569.5286624,557.4649682,499.2292994,163.5987261,379.1656051,158.0127389,593.7643312,145.1401274,141.611465
195,541.7961783,599.1019108,504.7898089,164.0573248,390.8980892,168.7133758,596.8407643,148.7643312,142.6305732
196,454.6329114,613.1139241,503.056962,163.9113924,403.0632911,181.8417722,602.4303797,148.6518987,141.835443
197,381.6329114,586.2658228,502.0063291,163.8101266,414.9746835,187.5696203,606.5506329,147.0886076,139.2278481
198,341.0443038,549.056962,505.6139241,164.4873418,437.9303797,186.6139241,620.2025316,146.7531646,138.1075949
199,328.9683544,510.8924051,520.0632911,167.1582278,470.6898734,187.9683544,637.5063291,149.0632911,139.8544304
200,348.9556962,464.9050633,531.4936709,170.8037975,478.8797468,189.4810127,649.6139241,150.6139241,140.8924051
201,372.2165605,449.2420382,519.2675159,173.3949045,473.1847134,186.1974522,661.5987261,147.2611465,142.9044586
202,371.8141026,417.9038462,499.8333333,172.4807692,487.0128205,188.474359,675.2179487,142.5576923,145.0192308
203,370.1401274,432.9745223,490.0764331,166.3949045,492.3312102,192.433121,671.2101911,143.8216561,143.0636943
204,400.8025478,441.2101911,500.1656051,160.0382166,478.8726115,195.3184713,665.5159236,148.2929936,140.7070064
205,411.4177215,433.3227848,496.3924051,154.7721519,466.3860759,189.2341772,674.2278481,146.6392405,137.5
206,456.475,462.40625,474.5,151.8625,458.875,179.975,688.04375,146.1,136.2125
207,538.60625,521.04375,456.48125,150.3625,452.68125,176.29375,709.625,147.5875,137.675
208,572.3710692,547.4779874,440.0377358,148.8238994,459.7861635,171.2893082,742.2641509,145.7358491,139.1886792
209,578.84375,551.775,421.55,149.61875,455.98125,168.36875,757.38125,146.39375,137.85
210,578.5875,572.9,419.575,153.95625,445.775,167.09375,765.875,146.4,138.275
211,559.71875,568.2625,427.6625,156.9875,432.18125,164.2875,775.85625,143.36875,139.96875
212,522.83125,549.275,439.8625,156.425,427.71875,161.9125,777.78125,141.025,140.125
213,497.4591195,552.8742138,456.408805,157.3459119,433.8490566,158.5534591,787.2327044,141.9371069,139.5408805
214,461.8427673,566.081761,463.7169811,160.8301887,438.2327044,154.6792453,781.1949686,143.5471698,139.408805
215,410.85625,560.46875,458.375,163.8625,433.6625,150.33125,775.08125,142.74375,138.20625
216,359.75625,519.29375,451.8875,167.44375,425.95,149.25,780.9125,143.34375,139.0625
217,336.08125,432.54375,439.325,168.25,413.025,151.1875,788.5125,141.34375,139.41875
218,360.75,419.24375,439.35625,171.55625,410.025,151.5,797.28125,141.55625,140.275
219,373.552795,423.1925466,448.5465839,170.5776398,414.9937888,148.6956522,800.5217391,142.1801242,138.621118
220,361.2716049,415.7901235,453.308642,167.0185185,403.0740741,143.2160494,808.308642,143.5061728,137.191358
221,349.7160494,398.3703704,466.0308642,163.7037037,385.7962963,139.3148148,828.2469136,144.0185185,137.5555556
222,343.2407407,406.8950617,482.9320988,162.7283951,366.1358025,136.5925926,865.4197531,143.4444444,139.6851852
223,334.7668712,435.0245399,484.1288344,162.208589,345.4846626,131.9754601,858.3006135,140.4478528,138.1226994
224,365.962963,461.191358,484.6234568,163.9197531,336.617284,131.6481481,831.2098765,137.4444444,136.6234568
225,416.2360248,427.3602484,490.3850932,163.7391304,320.0745342,135.9006211,831.0062112,137.3726708,136.6335404
226,429.2345679,383.9506173,487.1296296,160.0987654,295.7716049,135.1666667,836.6049383,136.2777778,136.3703704
227,384.5617284,400.6296296,479.117284,157.5185185,294.5740741,132.3765432,829.1975309,138.4691358,136.6111111
228,378.5838509,435.0621118,474.6645963,155.3043478,295.7639752,129.9440994,817.552795,143.0869565,137.4099379
229,413.2530864,463.308642,477.0061728,153.6234568,285.2592593,128.5925926,812.0740741,142.154321,137.4814815
230,431.191358,492.6851852,479.7222222,155.1851852,274.9567901,131.5061728,821.5432099,140.7037037,136.4753086
231,443.0993789,530.2795031,485.6459627,155.757764,265.9813665,131.5341615,835.7080745,140.8695652,136.5776398
232,393.86875,518.14375,493.225,153.4375,259.41875,131.7625,857.16875,142.28125,139.70625
233,357.5864198,483.0555556,497.4567901,150.4444444,252.9320988,131.3518519,880.3765432,144.1975309,139.7283951
234,348.8220859,442.8282209,496.9815951,150.3619632,251.4110429,129.3558282,893.1411043,144.7668712,139.0490798
235,353.6646707,413.0179641,481.7724551,148.6766467,246.7125749,127.5209581,889.0299401,144.6167665,136.8682635
236,353.9647059,413.9411765,480.3529412,150.3588235,243.7764706,130.2705882,882.4764706,144.9941176,136.8235294
237,378.6842105,410.7076023,493.2923977,151.5555556,239.5789474,132.4385965,884.3040936,144.8362573,137.3391813
238,383.5953757,427.8843931,498.4450867,150.8208092,239.5491329,135.2196532,884.1156069,143.4797688,138.1791908
239,372.8333333,479.2586207,496.3793103,150.6609195,237.4425287,135.1091954,872.8965517,143.908046,137.454023
240,385.5314286,469.24,498.7771429,154.2342857,236.9257143,137.0457143,870.0457143,146.2342857,137.0514286
241,407.875,422.4261364,501.6534091,156.0738636,247.8238636,138.1477273,873.7784091,147.3011364,136.9886364
242,414.2272727,455.2272727,503.3465909,155.6306818,257.3068182,140.0965909,868.0056818,148.5738636,136.3125
243,397.5027933,483.5865922,497.1731844,152.6480447,256.8715084,138.1284916,857.7932961,145.2234637,135.2681564
244,381.5444444,459.8722222,494.9222222,154.2611111,261.2277778,139.1055556,869,147.6333333,137.4
245,359.2541436,452.6187845,482.3425414,154.9889503,256.8232044,140.4972376,861.4364641,147.8563536,137.4530387
246,349.6629834,474.320442,474.3149171,154.6574586,260,142.0055249,844.6850829,147.3038674,137.7569061
247,373.3060109,496.0327869,461.4808743,154.8087432,267.9234973,142.5245902,835.6065574,147.5464481,138.9071038
248,387.8858696,512.0923913,460.9619565,155.8369565,270.9456522,140.375,851.0434783,147.5815217,140.0978261
249,410.6902174,582.7717391,478.875,156.6521739,270.4021739,139.1413043,882.5054348,147.1358696,139.7880435
250,435.3135135,635.3243243,492.5081081,156.1027027,263.5189189,138.2918919,889.9135135,145.1243243,138.7189189
251,492.1135135,621.7783784,505.1945946,156.0864865,260.4756757,140.4378378,869.5189189,145.4972973,138.9891892
252,527.4623656,587.6666667,512.2419355,154.688172,258.188172,138.3602151,850.6290323,147.4193548,137.3655914
253,551.9518717,560.9144385,519.7058824,155.0160428,261.8983957,136.684492,863.6524064,150.3101604,138.2352941
254,494.1774194,580.8387097,517.9946237,154.3870968,255.8387097,139.4086022,895.6989247,155.1236559,140.5913978
255,433.4139785,573.3817204,505.6021505,151.8763441,249.4247312,141.1612903,915.6021505,154.8709677,140.6397849
256,395.2925532,550.7074468,495.7978723,151.4202128,240.6170213,139.5106383,913.7287234,150.5478723,138.9946809
257,392.0855615,495.9625668,496.4919786,153.5080214,232.6524064,137.0427807,924.0748663,148.7005348,138.5561497
258,425.3101604,480.2245989,493.3529412,153.3957219,230.3529412,135.7058824,945.0909091,147.1122995,138.0909091
259,427.0962567,452.0641711,494.828877,154.3743316,232.4117647,137.6096257,963.0320856,147.4973262,137.8983957
