Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
40,246.3926380368098,139.32515337423314,441.6993865030675,194.2638036809816,449.87116564417175,185.03067484662577,418.7484662576687,126.93865030674847,314.18404907975463
41,237.64417177914112,144.87116564417178,438.58895705521473,192.3680981595092,439.6871165644172,187.11042944785277,417.2638036809816,126.95092024539878,321.07361963190186
42,242.2883435582822,161.49079754601226,425.9447852760736,197.20245398773005,430.39877300613495,191.50920245398774,416.7484662576687,129.58282208588957,324.66257668711654
43,256.6687116564417,179.3680981595092,413.3006134969325,197.39877300613497,417.3803680981595,193.70552147239263,420.1226993865031,131.22699386503066,319.8834355828221
44,279.2638036809816,187.46625766871165,415.4355828220859,192.88343558282207,402.2638036809816,190.87730061349694,425.8957055214724,130.29447852760737,316.66257668711654
45,297.6441717791411,184.72392638036808,421.2638036809816,190.06748466257667,380.77914110429447,186.9754601226994,428.06134969325154,128.2883435582822,316.55214723926383
46,303.2987804878049,179.67073170731706,409.9817073170732,189.9878048780488,360.0060975609756,184.23170731707316,429.7256097560976,122.3719512195122,317.4024390243902
47,306.4817073170732,177.17073170731706,428.1341463414634,188.64634146341464,347.640243902439,181.20731707317074,436.0609756097561,116.77439024390245,322.5548780487805
48,313.4817073170732,177.53658536585365,446.7134146341463,189.0,338.8353658536585,177.4512195121951,433.2560975609756,114.41463414634147,325.6768292682927
49,316.5548780487805,177.7012195121951,447.3109756097561,187.2560975609756,330.1219512195122,172.41463414634146,430.1280487804878,113.91463414634147,323.0853658536585
50,312.8353658536585,177.20731707317074,447.8048780487805,182.84146341463415,322.0792682926829,169.2439024390244,436.780487804878,113.82317073170732,320.8841463414634
51,307.280487804878,176.9939024390244,442.7256097560976,182.2987804878049,315.7621951219512,173.3170731707317,440.3353658536585,113.98780487804878,322.9390243902439
52,301.6341463414634,173.3231707317073,433.1463414634146,181.90243902439025,313.6768292682927,178.39634146341464,435.3170731707317,114.34146341463415,323.9634146341463
53,296.359756097561,166.0548780487805,431.219512195122,183.5487804878049,313.2378048780488,178.54268292682926,433.0182926829268,115.01829268292683,320.5426829268293
54,296.5853658536585,164.46951219512195,433.2682926829268,185.0,308.7378048780488,178.03048780487805,443.8963414634146,117.67682926829268,311.9756097560976
55,306.7987804878049,170.7439024390244,443.9207317073171,183.02439024390245,304.9756097560976,178.95731707317074,465.6280487804878,121.65853658536585,306.8536585365854
56,322.2439024390244,181.54268292682926,454.6158536585366,179.6280487804878,310.5609756097561,177.28658536585365,482.7378048780488,122.63414634146342,309.4634146341463
57,328.7439024390244,195.6768292682927,453.140243902439,171.7439024390244,315.9268292682927,174.20731707317074,485.4634146341463,120.89634146341463,316.6036585365854
58,329.68674698795184,210.3734939759036,446.6566265060241,165.0,315.5542168674699,174.70481927710844,480.19879518072287,119.63253012048193,328.5
59,330.0240963855422,223.76506024096386,428.0722891566265,163.84337349397592,313.4879518072289,176.5421686746988,484.72289156626505,119.46987951807229,339.1566265060241
60,328.1807228915663,238.66265060240963,411.1686746987952,166.10843373493975,314.46385542168673,177.80722891566265,499.26506024096386,121.45180722891567,341.2409638554217
61,318.855421686747,254.47590361445782,402.9277108433735,168.5421686746988,316.0,179.36144578313252,511.71084337349396,124.74096385542168,334.2168674698795
62,317.2710843373494,261.9457831325301,401.5542168674699,173.30722891566265,319.855421686747,178.46987951807228,513.9819277108434,127.53614457831326,325.54819277108436
63,316.88023952095807,251.92814371257484,412.5329341317365,174.07185628742516,317.1377245508982,178.2574850299401,513.8263473053893,128.4550898203593,320.23952095808386
64,304.1796407185629,231.7245508982036,427.98802395209583,174.59281437125748,314.07185628742513,183.37724550898204,517.7784431137725,128.51497005988023,320.67664670658684
65,304.4011976047904,218.11976047904193,434.97005988023955,172.24550898203591,319.62874251497004,185.95808383233532,521.4850299401197,129.2754491017964,327.9341317365269
66,324.58682634730536,226.07185628742516,423.52694610778445,168.8682634730539,323.35928143712573,186.22754491017963,525.0838323353294,130.32934131736528,333.1137724550898
67,339.30357142857144,253.60119047619048,409.75,169.08333333333334,328.36309523809524,184.375,533.1845238095239,129.80357142857142,331.11309523809524
68,343.2857142857143,282.51190476190476,398.4166666666667,169.92261904761904,334.30357142857144,179.375,536.1190476190476,128.03571428571428,327.1309523809524
69,342.01190476190476,307.4345238095238,393.26190476190476,174.64285714285714,339.9642857142857,174.6904761904762,534.9107142857143,125.79166666666667,322.4702380952381
70,329.5621301775148,318.3195266272189,408.10059171597635,175.11242603550295,341.8639053254438,176.32544378698225,542.7751479289941,125.60355029585799,319.4733727810651
71,308.11764705882354,295.52941176470586,426.1235294117647,176.02941176470588,343.4294117647059,182.4294117647059,559.0823529411765,127.13529411764706,320.16470588235296
72,290.96491228070175,256.2280701754386,421.64912280701753,173.73684210526315,345.1345029239766,187.85380116959064,571.233918128655,126.08187134502924,324.7426900584795
73,286.7309941520468,232.89473684210526,417.9356725146199,173.4327485380117,342.87719298245617,187.94736842105263,584.2280701754386,123.64912280701755,325.3099415204678
74,286.52906976744185,224.43023255813952,421.19767441860466,180.34883720930233,345.1046511627907,183.90697674418604,602.9941860465116,122.70348837209302,315.3488372093023
75,295.25581395348837,230.4825581395349,432.36046511627904,178.4360465116279,353.8081395348837,181.18023255813952,625.5348837209302,123.01744186046511,306.94767441860466
76,309.8959537572254,246.90173410404626,459.53757225433526,171.71676300578034,355.514450867052,179.83236994219652,635.8092485549133,124.0693641618497,309.4797687861272
77,313.8612716763006,272.1445086705202,463.2774566473988,165.878612716763,353.242774566474,179.67630057803467,627.8381502890173,125.45664739884393,313.1271676300578
78,306.60919540229884,296.58620689655174,437.5057471264368,160.7528735632184,350.92528735632186,180.49425287356323,609.0747126436781,125.08045977011494,312.5919540229885
79,303.44,302.04571428571427,433.3257142857143,157.96571428571428,348.09714285714284,180.85142857142858,596.6571428571428,122.46857142857142,312.5314285714286
80,308.36,287.6514285714286,452.7942857142857,157.46285714285713,349.0914285714286,181.96571428571428,596.2685714285715,119.21142857142857,317.4057142857143
81,316.6875,266.5738636363636,465.8693181818182,155.6193181818182,359.53977272727275,182.26136363636363,600.0284090909091,118.05113636363636,322.03409090909093
82,322.14772727272725,253.82386363636363,475.7613636363636,153.7443181818182,374.8806818181818,179.6534090909091,608.2045454545455,118.26136363636364,319.8806818181818
83,316.7683615819209,259.96045197740114,469.1864406779661,154.43502824858757,383.180790960452,176.36723163841808,610.6271186440678,118.30508474576271,315.85310734463275
84,308.75280898876406,284.1123595505618,454.69101123595505,152.61797752808988,385.7752808988764,177.74157303370785,614.0449438202247,117.20786516853933,315.0112359550562
85,314.53370786516854,307.7022471910112,451.1573033707865,153.72471910112358,383.10674157303373,183.08426966292134,610.7303370786517,116.33707865168539,312.03370786516854
86,339.2134831460674,307.47752808988764,436.5168539325843,155.75280898876406,373.2191011235955,189.52808988764045,602.0112359550562,115.93820224719101,307.08988764044943
87,365.6,293.99444444444447,431.8388888888889,156.14444444444445,361.3388888888889,191.38888888888889,600.5611111111111,115.87222222222222,312.8666666666667
88,378.06111111111113,293.47222222222223,448.9888888888889,155.8111111111111,357.65,188.35,613.65,117.99444444444444,324.8388888888889
89,381.6777777777778,297.35,470.44444444444446,158.34444444444443,359.0388888888889,184.29444444444445,633.6833333333333,119.82222222222222,327.85
90,388.54696132596683,302.5524861878453,483.98342541436466,160.6685082872928,360.08839779005524,182.6353591160221,649.8453038674033,120.79005524861878,321.9447513812155
91,393.3956043956044,312.5824175824176,489.510989010989,160.65934065934067,354.8736263736264,182.02197802197801,656.1373626373627,121.65934065934066,318.42857142857144
92,383.44505494505495,318.7912087912088,500.22527472527474,160.4945054945055,348.2032967032967,180.9120879120879,662.7802197802198,120.72527472527473,317.8791208791209
93,372.74863387978144,317.59016393442624,500.57923497267757,161.7431693989071,344.85792349726773,179.3551912568306,667.4863387978143,118.8743169398907,313.27322404371586
94,377.04347826086956,324.8641304347826,489.51630434782606,157.5923913043478,342.9021739130435,177.375,670.0869565217391,118.14673913043478,307.42391304347825
95,389.47849462365593,338.8817204301075,484.63978494623655,150.17741935483872,337.6559139784946,175.49462365591398,671.1827956989247,117.32795698924731,311.7043010752688
96,401.6505376344086,347.31720430107526,484.40860215053766,150.8978494623656,336.52150537634407,177.1236559139785,674.0645161290323,117.13440860215054,322.10752688172045
97,401.93582887700535,335.1550802139037,475.52941176470586,157.22459893048128,340.94117647058823,180.31550802139037,660.3850267379679,119.06417112299465,325.8983957219251
98,390.02659574468083,312.23936170212767,471.07978723404256,159.94148936170214,347.88829787234044,183.24468085106383,643.1542553191489,119.38829787234043,320.5425531914894
99,377.27659574468083,294.29787234042556,478.00531914893617,159.32978723404256,355.75,185.0159574468085,637.9468085106383,117.94680851063829,316.0851063829787
100,368.5105263157895,282.11578947368423,480.9263157894737,158.52105263157895,357.8263157894737,183.15263157894736,631.0894736842105,117.3578947368421,312.4947368421053
101,357.66315789473686,277.60526315789474,476.55263157894734,153.67368421052632,362.2684210526316,181.86315789473684,616.8263157894737,117.66315789473684,308.83684210526314
102,355.0989583333333,283.65625,477.2395833333333,153.50520833333334,369.453125,182.55208333333334,606.703125,118.19270833333333,307.9166666666667
103,357.75,294.375,485.7395833333333,155.703125,364.75,182.765625,602.8697916666666,118.15104166666667,310.84375
104,364.8860103626943,299.4145077720207,487.81865284974094,161.7979274611399,351.4974093264249,180.29533678756476,609.0932642487047,116.89637305699482,316.55440414507774
105,373.0052083333333,303.453125,470.9270833333333,170.4375,347.0833333333333,178.89583333333334,629.4166666666666,116.34895833333333,321.8697916666667
106,373.1354166666667,297.4322916666667,460.0208333333333,175.890625,343.4322916666667,176.796875,649.546875,115.28125,327.1927083333333
107,364.1770833333333,284.8177083333333,469.7552083333333,178.30729166666666,343.9010416666667,175.65104166666666,665.0572916666666,113.265625,331.0833333333333
108,354.2291666666667,276.9427083333333,473.3645833333333,181.07291666666666,346.765625,179.484375,667.8125,113.453125,331.6875
109,351.8645833333333,282.5885416666667,475.1927083333333,180.671875,346.6354166666667,183.3125,661.6354166666666,114.86458333333333,331.0833333333333
110,361.84375,286.1354166666667,466.4114583333333,174.53645833333334,348.578125,183.296875,659.7864583333334,115.57291666666667,328.4427083333333
111,371.73298429319374,287.77486910994764,462.5811518324607,171.40314136125656,355.5392670157068,179.9109947643979,672.5026178010471,116.03141361256544,321.91623036649213
112,376.0104166666667,284.1197916666667,492.6927083333333,172.05208333333334,357.6458333333333,178.54166666666666,690.0520833333334,116.83333333333333,314.71875
113,373.1979166666667,278.1666666666667,530.765625,171.046875,359.9166666666667,181.64583333333334,703.6041666666666,118.5,312.7864583333333
114,361.15706806282725,272.9319371727749,530.4712041884817,170.6806282722513,362.81151832460733,185.13089005235602,704.151832460733,120.54973821989529,313.9319371727749
115,341.9685863874345,279.21465968586386,504.21465968586386,172.40314136125656,362.32460732984293,187.22513089005236,693.7539267015707,120.59162303664921,313.0523560209424
116,330.9109947643979,298.1151832460733,476.4188481675393,170.434554973822,361.62303664921467,185.3455497382199,684.0471204188482,118.38219895287958,314.71204188481676
117,338.05759162303667,297.26178010471205,464.25130890052355,166.6910994764398,370.9109947643979,182.94240837696336,689.8429319371728,116.66492146596859,321.3089005235602
118,357.0364583333333,273.5208333333333,461.828125,166.578125,375.6979166666667,179.46354166666666,704.609375,116.22395833333333,323.4166666666667
119,382.5729166666667,245.09375,459.015625,165.04166666666666,373.96875,178.47395833333334,714.9791666666666,116.28645833333333,317.6666666666667
120,398.5677083333333,224.47916666666666,462.6041666666667,162.04166666666666,366.4322916666667,181.14583333333334,722.734375,116.98958333333333,314.5677083333333
121,388.1088082901554,223.5440414507772,476.0518134715026,164.2642487046632,359.65284974093265,184.61658031088083,739.5077720207254,118.139896373057,312.9378238341969
122,364.47668393782385,247.9015544041451,475.2953367875648,162.6321243523316,358.43523316062175,186.05699481865284,756.2487046632124,118.860103626943,312.17098445595855
123,354.6943005181347,288.7461139896373,487.020725388601,158.31088082901553,360.23316062176167,184.08290155440415,765.8082901554404,120.32642487046633,314.4611398963731
124,371.4145077720207,315.03108808290153,496.13471502590676,156.30569948186528,363.8860103626943,183.5181347150259,771.041450777202,123.99481865284974,315.3056994818653
125,399.5257731958763,307.4845360824742,501.0360824742268,158.08247422680412,373.0670103092784,188.89690721649484,782.3659793814433,126.4639175257732,312.25773195876286
126,413.72680412371136,293.0515463917526,508.0154639175258,159.70103092783506,384.9072164948454,194.3762886597938,793.6288659793814,125.52577319587628,316.0103092783505
127,400.7230769230769,296.12820512820514,485.18461538461537,160.34871794871796,385.85128205128206,192.44615384615383,796.8410256410257,122.14871794871794,319.85641025641024
128,380.7435897435897,318.07179487179485,480.28205128205127,160.44102564102565,381.94358974358977,190.3846153846154,795.7435897435897,118.76410256410256,319.8820512820513
129,377.53846153846155,351.42051282051284,491.4153846153846,159.03589743589743,380.56410256410254,191.84102564102565,803.2615384615384,118.92820512820512,323.5076923076923
130,394.3333333333333,390.94358974358977,491.96923076923076,161.66153846153847,381.74871794871797,192.92307692307693,809.3333333333334,121.83076923076923,329.06666666666666
131,416.13775510204084,423.3265306122449,496.31632653061223,163.7091836734694,382.19897959183675,191.77551020408163,801.8469387755102,124.87244897959184,322.9438775510204
132,432.3112244897959,451.15816326530614,490.93367346938777,164.57142857142858,380.0,191.49489795918367,797.2295918367347,125.78061224489795,320.1683673469388
133,437.32307692307694,463.4,466.7846153846154,162.81025641025641,385.1333333333333,192.84102564102565,788.7179487179487,124.35384615384615,321.6820512820513
134,430.44615384615383,450.6051282051282,458.84615384615387,161.95897435897436,397.26153846153846,193.7846153846154,776.4564102564102,124.68717948717949,312.4153846153846
135,413.5230769230769,434.85128205128206,465.2205128205128,159.22051282051282,407.89230769230767,192.8,771.9076923076923,126.59487179487179,304.0051282051282
136,385.3112244897959,431.8979591836735,463.96938775510205,156.6173469387755,412.7704081632653,188.8265306122449,769.6071428571429,126.45408163265306,303.8316326530612
137,353.69897959183675,443.25,479.0561224489796,158.01020408163265,416.15816326530614,186.16326530612244,778.2551020408164,126.18367346938776,312.0561224489796
138,338.80102040816325,452.09183673469386,490.2755102040816,159.3265306122449,424.0255102040816,184.87244897959184,802.6683673469388,126.64795918367346,324.8775510204082
139,343.374358974359,446.1948717948718,487.2,163.23589743589744,432.54358974358973,183.27179487179487,833.774358974359,127.26153846153846,329.92820512820515
140,347.61538461538464,442.87179487179486,486.08717948717947,169.77948717948718,441.0153846153846,183.33333333333334,852.0461538461539,128.97435897435898,339.25128205128203
141,342.44897959183675,416.85714285714283,469.53061224489795,170.35714285714286,447.9030612244898,183.4234693877551,838.3061224489796,129.47448979591837,346.5816326530612
142,337.39285714285717,377.26020408163265,464.5459183673469,167.71938775510205,463.2755102040816,184.04591836734693,809.1020408163265,130.1887755102041,338.0
143,338.5948717948718,363.73846153846154,480.4769230769231,169.55384615384617,483.67692307692306,184.67179487179487,788.7179487179487,131.26666666666668,324.7435897435897
144,345.625641025641,381.77435897435896,477.4,171.85641025641024,497.28205128205127,184.45128205128205,773.2820512820513,130.14871794871794,323.54358974358973
145,352.1948717948718,411.5948717948718,468.7076923076923,172.37435897435898,507.44102564102565,184.7076923076923,751.574358974359,127.86666666666666,326.6974358974359
146,347.96907216494844,437.20103092783506,459.7525773195876,170.27319587628867,522.1855670103092,186.5721649484536,741.5670103092783,125.69587628865979,325.1958762886598
147,336.64948453608247,453.1546391752577,444.62886597938143,168.1443298969072,543.1752577319587,190.46391752577318,746.4278350515464,125.38659793814433,327.20103092783506
148,332.85051546391753,468.9742268041237,432.10309278350513,161.98969072164948,574.2783505154639,193.57731958762886,757.2989690721649,126.90721649484536,330.87628865979383
149,342.95360824742266,484.2319587628866,427.7474226804124,154.8659793814433,616.5567010309278,191.20618556701032,766.319587628866,127.90721649484536,327.4896907216495
150,361.99484536082474,486.94329896907215,419.33505154639175,153.56701030927834,654.7835051546392,186.22164948453607,774.1546391752578,126.73711340206185,321.180412371134
151,375.1185567010309,472.91752577319585,418.66494845360825,157.6237113402062,675.7525773195877,183.51546391752578,771.9845360824743,123.48969072164948,320.61340206185565
152,374.27979274611397,450.580310880829,429.7979274611399,166.3419689119171,675.6165803108809,182.92746113989637,759.6839378238342,121.74611398963731,323.5699481865285
153,356.10362694300517,437.1088082901554,432.67875647668393,168.62694300518135,665.5388601036269,184.5440414507772,737.9740932642487,121.84974093264249,324.88082901554407
154,331.3419689119171,453.1761658031088,422.6943005181347,162.92746113989637,663.580310880829,186.13989637305698,716.0518134715026,123.76683937823834,323.7098445595855
155,321.0416666666667,487.2552083333333,422.2604166666667,160.07291666666666,673.21875,183.50520833333334,705.0729166666666,127.734375,322.078125
156,330.3489583333333,508.046875,417.2239583333333,157.77604166666666,684.40625,180.53125,704.796875,130.94791666666666,322.953125
157,350.2395833333333,500.3072916666667,404.703125,154.046875,692.296875,179.24479166666666,710.1927083333334,130.55208333333334,321.4375
158,365.979057591623,474.39267015706804,398.7434554973822,153.04188481675394,687.6282722513089,175.65968586387436,711.6230366492147,126.76439790575917,312.4450261780105
159,369.9010416666667,448.8802083333333,408.4010416666667,154.31770833333334,681.890625,172.89583333333334,704.0052083333334,124.734375,309.34375
160,365.434554973822,429.24607329842934,428.82722513089004,155.282722513089,688.151832460733,173.9476439790576,694.5078534031413,123.54973821989529,318.151832460733
161,360.0680628272251,406.0157068062827,442.9842931937173,154.9476439790576,694.4240837696335,174.69633507853402,699.8848167539267,121.38743455497382,327.20942408376965
162,356.78010471204186,382.0104712041885,440.0052356020942,149.80104712041884,702.6282722513089,173.59162303664922,717.9424083769634,120.19895287958116,326.5078534031414
163,356.0523560209424,350.5445026178011,431.70680628272254,147.434554973822,707.3769633507853,174.23560209424085,728.5445026178011,120.60732984293193,322.5078534031414
164,366.5549738219895,305.64397905759165,429.151832460733,151.2303664921466,702.0680628272252,176.9109947643979,725.3403141361257,120.89528795811518,321.86387434554973
165,368.6421052631579,274.8578947368421,424.37894736842105,151.20526315789473,689.2263157894737,177.1263157894737,713.9157894736842,121.18947368421053,322.22105263157897
166,344.4263157894737,268.87894736842105,428.05263157894734,150.78947368421052,693.1,176.1421052631579,693.578947368421,122.58947368421053,324.5736842105263
167,328.58947368421053,263.82105263157894,423.3263157894737,152.62105263157895,708.4052631578948,176.66842105263157,674.021052631579,125.46842105263158,329.96315789473687
168,340.9947368421053,257.4789473684211,398.37894736842105,150.93684210526317,702.9368421052632,175.87894736842105,663.1789473684211,127.00526315789473,329.90526315789475
169,360.95767195767195,262.1164021164021,380.55555555555554,147.39153439153438,691.7989417989418,174.40740740740742,663.8042328042328,125.31746031746032,323.2116402116402
170,365.3174603174603,278.64550264550263,374.3333333333333,147.7883597883598,680.7195767195767,174.14814814814815,664.7037037037037,122.62433862433862,317.9153439153439
171,359.35449735449737,314.66137566137564,365.85714285714283,147.93650793650792,684.4973544973545,173.4021164021164,663.9100529100529,120.76190476190476,318.63492063492066
172,350.7989417989418,359.04232804232805,373.6084656084656,149.85714285714286,684.8730158730159,170.53439153439155,652.015873015873,121.18518518518519,324.35978835978835
173,350.25396825396825,384.6984126984127,382.6137566137566,151.52380952380952,672.4867724867725,170.74603174603175,629.5925925925926,124.13756613756614,327.22222222222223
174,347.02659574468083,397.0744680851064,379.81382978723406,152.59574468085106,660.8404255319149,175.99468085106383,613.5053191489362,126.91489361702128,323.20212765957444
175,339.1223404255319,394.6170212765957,379.38829787234044,154.8244680851064,626.2393617021277,179.12234042553192,600.3829787234042,127.23936170212765,324.3829787234043
176,331.81382978723406,366.781914893617,378.4308510638298,157.1595744680851,584.0159574468086,179.88829787234042,590.1648936170212,127.46808510638297,330.5585106382979
177,329.26881720430106,335.6666666666667,368.01075268817203,163.83870967741936,553.5752688172043,177.69354838709677,589.4247311827957,128.75806451612902,333.3333333333333
178,331.06417112299465,309.4117647058824,366.7647058823529,165.57219251336898,532.4010695187166,176.1818181818182,593.3262032085562,130.20320855614975,337.7165775401069
179,329.55913978494624,285.005376344086,373.8010752688172,161.38709677419354,523.0752688172043,178.1021505376344,605.2150537634409,130.82258064516128,342.2096774193548
180,317.8225806451613,260.30645161290323,376.747311827957,160.4784946236559,525.3978494623656,179.32258064516128,618.252688172043,128.69354838709677,340.3225806451613
181,310.6864864864865,242.76216216216216,375.35675675675674,157.43783783783783,530.1621621621622,177.55675675675676,622.2432432432432,124.08648648648649,334.8810810810811
182,314.28648648648647,235.6216216216216,369.27027027027026,156.5891891891892,511.6216216216216,173.32972972972973,602.3405405405406,122.2054054054054,332.52972972972975
183,321.3695652173913,241.25,362.0054347826087,159.94021739130434,478.26630434782606,172.82608695652175,571.0054347826087,125.19565217391305,330.0217391304348
184,321.05464480874315,251.08743169398906,354.5191256830601,156.60655737704917,450.8306010928962,175.0655737704918,539.5245901639345,127.38251366120218,325.1967213114754
185,319.7431693989071,256.8524590163934,358.56284153005464,151.0655737704918,439.24590163934425,177.33879781420765,521.3497267759562,128.2568306010929,331.23497267759564
186,326.0274725274725,262.5824175824176,366.9725274725275,146.95054945054946,438.4120879120879,178.7032967032967,518.8021978021978,127.76923076923077,339.88461538461536
187,326.61538461538464,263.88461538461536,350.4065934065934,142.0164835164835,430.8626373626374,177.25824175824175,525.989010989011,126.3956043956044,337.33516483516485
188,314.878453038674,256.41988950276243,325.9060773480663,141.5414364640884,415.30939226519337,176.53591160220995,544.6685082872929,125.02209944751381,331.09944751381215
189,303.4088397790055,249.22099447513813,314.1160220994475,143.58563535911603,392.8232044198895,177.82872928176795,538.6850828729282,122.68508287292818,328.72375690607737
190,298.0777777777778,249.28333333333333,314.1722222222222,142.96666666666667,379.80555555555554,180.09444444444443,522.8777777777777,119.89444444444445,327.4277777777778
191,290.4277777777778,252.31666666666666,324.4611111111111,141.13888888888889,379.30555555555554,179.74444444444444,520.6111111111111,120.0,321.55555555555554
192,274.62011173184356,251.88268156424581,333.9553072625698,137.21787709497207,382.2290502793296,177.21787709497207,531.4301675977654,121.88268156424581,318.1508379888268
