Distance_(microns),svbint,krint,svb,mlptint,eve-en,cad,kr,mlpt,gt
0,185.78048780487805,111.60162601626017,225.6747967479675,184.1382113821138,373.609756097561,96.21138211382114,108.52032520325203,138.5691056910569,342.6991869918699
1,191.05426356589146,110.68992248062015,229.62790697674419,187.64341085271317,380.2480620155039,98.65891472868218,100.02325581395348,141.08527131782947,328.1085271317829
2,194.17164179104478,113.17910447761194,236.455223880597,185.07462686567163,383.9925373134328,98.25373134328358,97.11940298507463,142.59701492537314,332.46268656716416
3,191.4142857142857,115.35,247.02857142857144,186.86428571428573,375.52142857142854,96.32142857142857,97.21428571428571,141.79285714285714,336.87142857142857
4,190.59310344827585,113.89655172413794,242.69655172413792,186.12413793103448,368.3448275862069,98.67586206896551,96.0,138.8551724137931,324.53793103448277
5,192.75675675675674,109.3445945945946,237.65540540540542,183.55405405405406,362.10135135135135,102.35810810810811,95.73648648648648,133.02027027027026,316.93243243243245
6,201.5810810810811,108.29054054054055,238.50675675675674,178.48648648648648,369.4189189189189,102.60135135135135,96.52027027027027,127.22972972972973,315.06756756756755
7,206.15540540540542,111.37837837837837,242.14864864864865,175.75675675675674,379.25,101.45945945945945,96.22297297297297,125.35810810810811,317.38513513513516
8,203.35374149659864,115.41496598639456,249.12925170068027,176.43537414965985,395.6326530612245,98.8639455782313,93.9795918367347,126.31972789115646,312.6938775510204
9,194.89795918367346,115.48979591836735,260.578231292517,172.1156462585034,400.5238095238095,96.95238095238095,92.31292517006803,126.83673469387755,302.3333333333333
10,188.3469387755102,114.34693877551021,273.687074829932,166.08163265306123,396.15646258503403,95.74149659863946,92.00680272108843,120.25170068027211,298.6190476190476
11,188.26712328767124,115.17808219178082,259.17123287671234,168.64383561643837,399.74657534246575,96.81506849315069,92.26027397260275,114.17808219178082,299.6575342465753
12,187.6164383561644,117.41095890410959,247.81506849315068,174.013698630137,404.1849315068493,99.0,90.70547945205479,114.5958904109589,305.8150684931507
13,182.013698630137,115.6027397260274,247.06849315068493,187.8972602739726,410.9109589041096,100.25342465753425,91.5958904109589,109.65068493150685,303.8424657534247
14,180.5655172413793,110.59310344827587,251.59310344827585,191.0344827586207,417.2344827586207,99.75172413793103,93.91724137931034,109.86896551724138,296.3034482758621
15,182.34722222222223,108.54861111111111,263.25694444444446,184.17361111111111,423.125,96.65277777777777,94.72916666666667,121.92361111111111,309.6041666666667
16,181.48611111111111,112.3125,265.375,186.15972222222223,431.625,95.49305555555556,96.35416666666667,122.59027777777777,327.7083333333333
17,184.26760563380282,115.56338028169014,266.2464788732394,189.61971830985917,446.0774647887324,95.69014084507042,96.16197183098592,109.99295774647888,321.9225352112676
18,203.72727272727272,112.66433566433567,266.97202797202794,182.44755244755245,450.965034965035,96.23776223776224,94.37062937062937,108.11888111888112,305.94405594405595
